idx,title,author,date,year,url,path,chars,paragraphs,images,sections,read,like,share,favorite,comment,raw_score,global_pct,year_pct,early_bonus,weighted_score,split,article_type,hook_type
454,韩国邪教的狼人杀,苍羊 半佛仙人,2021-04-29 17:28,2021,https://mp.weixin.qq.com/s/IbRZave8HlEX_kjLVEZRGw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210429_韩国邪教的狼人杀/韩国邪教的狼人杀.md,11534,327,3,10,100000,2291,30,1276,23,7.696448810422676,0.48502024291497975,0.9224806201550387,0.05,0.6396293506575025,train,热点观点杂谈,直给判断
879,新鲜蔬菜逐渐奢侈，人类逃不开预制菜,绿牙齿  半佛,2022-08-15 16:32,2022,https://mp.weixin.qq.com/s/j5IobmpmXOMk8G6aslOJ7g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220815_新鲜蔬菜逐渐奢侈，人类逃不开预制菜/新鲜蔬菜逐渐奢侈，人类逃不开预制菜.md,2310,79,3,6,100000,2456,42,760,54,7.785331529823559,0.5295546558704454,0.9210526315789473,0.025,0.6386234817813765,train,消费品牌观察,对象加判断
1520,假骑手剧本，正成为诈骗产业链,半佛仙人,2025-11-26 19:16,2025,https://mp.weixin.qq.com/s/BB-0-_EoTuOR5qZUY3axPw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251126_假骑手剧本，正成为诈骗产业链/假骑手剧本，正成为诈骗产业链.md,3028,85,5,6,100000,1345,1586,584,30,8.482011265352295,0.7991902834008097,0.5675675675675675,0.0,0.638203304519094,train,文娱产品拆解,对象加判断
1586,苹果的MacBook Neo真的疯了么？,半佛仙人,2026-03-08 11:52,2026,https://mp.weixin.qq.com/s/-7JStvQSsHfY4lxN0T51ow,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260308_苹果的MacBook Neo真的疯了么？/苹果的MacBook Neo真的疯了么？.md,1301,42,6,1,100000,1016,2537,384,88,8.540219575718188,0.8226720647773279,0.5272727272727272,0.0,0.637015090172985,train,热点观点杂谈,反常识提问
1159,茶饮学东方树叶，别做梦了。,半佛仙人,2023-12-06 20:29,2023,https://mp.weixin.qq.com/s/3oyExATfGYCRMiISxtqPCQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20231206_茶饮学东方树叶，别做梦了。/茶饮学东方树叶，别做梦了。.md,1673,40,4,1,87000,628,1217,143,152,8.11656361440803,0.6437246963562753,0.8074866310160428,0.0,0.6366689038515664,train,热点观点杂谈,对象加判断
1526,这一次，AI终于不骗打工人了,半佛仙人,2025-12-05 14:40,2025,https://mp.weixin.qq.com/s/EwjDgCrF2kEqDYn2zKparQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251205_这一次，AI终于不骗打工人了/这一次，AI终于不骗打工人了.md,1930,65,5,6,100000,1251,1614,830,19,8.481473952714525,0.7983805668016194,0.5630630630630631,0.0,0.6361813838129627,train,社会心理吐槽,对象加判断
916,毒品之王还是人类之光？拜耳的阴阳两界。,苍羊  半佛,2022-09-22 17:33,2022,https://mp.weixin.qq.com/s/NH75vcTDrxPokfuzNo1-3g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220922_毒品之王还是人类之光？拜耳的阴阳两界。/毒品之王还是人类之光？拜耳的阴阳两界。.md,12813,396,3,15,100000,2028,64,627,23,7.78010552331666,0.5263157894736842,0.9177631578947368,0.025,0.6356907894736842,train,热点观点杂谈,反常识提问
1216,社畜多背TUMI，只为少背锅,绿牙齿  半佛,2024-04-18 22:24,2024,https://mp.weixin.qq.com/s/VGQwAiICy5vNOJtTl0Subw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240418_社畜多背TUMI，只为少背锅/社畜多背TUMI，只为少背锅.md,1510,55,4,3,100000,557,4578,179,220,8.50712995164659,0.8097165991902834,0.5436241610738255,0.0,0.6356125859304949,train,社会心理吐槽,对象加判断
518,帝国坟场阿富汗,青蒜  半佛仙人,2021-07-13 12:54,2021,https://mp.weixin.qq.com/s/b8GAuGT7BbKtCa7eQvEjrQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210713_帝国坟场阿富汗/帝国坟场阿富汗.md,6109,118,3,7,100000,2902,22,1490,18,7.684718138145321,0.47935222672064776,0.9186046511627907,0.05,0.6351553526033331,train,热点观点杂谈,直给判断
1394,饿了么比想象中更聪明,半佛仙人,2025-04-27 13:01,2025,https://mp.weixin.qq.com/s/V38jIF0hTZbB5U-MVbK0LA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250427_饿了么比想象中更聪明/饿了么比想象中更聪明.md,1529,60,5,3,100000,1185,2416,282,29,8.481287961634802,0.7975708502024291,0.5585585585585585,0.0,0.6341594631068316,train,热点观点杂谈,直给判断
978,小红书正在拿走搜索引擎的饭碗,绿牙齿  半佛,2022-12-22 19:25,2022,https://mp.weixin.qq.com/s/hGDXaL3gU3RGm4T84jFRnw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20221222_小红书正在拿走搜索引擎的饭碗/小红书正在拿走搜索引擎的饭碗.md,1875,83,3,4,100000,1487,105,405,20,7.774545677944701,0.5238866396761134,0.9144736842105263,0.025,0.6332034412955466,train,热点观点杂谈,直给判断
1256,《异人之下》简直是印度宝莱坞电影的神,青蒜  半佛,2024-07-31 19:44,2024,https://mp.weixin.qq.com/s/Ad2GZ5kVNOlmFokV99hg2Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240731_《异人之下》简直是印度宝莱坞电影的神/《异人之下》简直是印度宝莱坞电影的神.md,2273,76,5,4,100000,1190,2002,226,185,8.50454722441116,0.8089068825910931,0.5369127516778524,0.0,0.6328182485123496,train,文娱产品拆解,直给判断
1353,哈啰这次玩大了,半佛仙人,2025-02-21 17:32,2025,https://mp.weixin.qq.com/s/giy1bjLvcjYPWFJKORbw7w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250221_哈啰这次玩大了/哈啰这次玩大了.md,3117,90,6,5,100000,1175,1931,473,31,8.477981225839333,0.7967611336032389,0.5540540540540541,0.0,0.6321375424007003,train,热点观点杂谈,直给判断
1135,在江西吃辣，不要装,半佛仙人,2023-10-11 17:37,2023,https://mp.weixin.qq.com/s/_iJcaEgt15Xw1c_wSSCz_w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20231011_在江西吃辣，不要装/在江西吃辣，不要装.md,2914,117,4,3,100000,980,424,242,337,8.10515125895273,0.6388663967611335,0.8021390374331551,0.0,0.6321251813202278,train,热点观点杂谈,对象加判断
1607,很担心叮咚买菜的精神状态,半佛仙人,2026-04-07 17:00,2026,https://mp.weixin.qq.com/s/IoKnVhh7QtbHCLvOpWEJLw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260407_很担心叮咚买菜的精神状态/很担心叮咚买菜的精神状态.md,1862,97,20,3,100000,1174,2133,483,51,8.528992303932803,0.8186234817813766,0.5181818181818182,0.0,0.6316065513433935,train,热点观点杂谈,直给判断
487,中国制造给东南亚上了一课,小灵  半佛仙人,2021-06-05 18:48,2021,https://mp.weixin.qq.com/s/O_KjMNRHLJ28JsWfu1W_ag,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210605_中国制造给东南亚上了一课/中国制造给东南亚上了一课.md,8602,197,6,8,100000,4789,9,2861,23,7.67857539610087,0.47530364372469636,0.9147286821705426,0.05,0.631572042808273,train,热点观点杂谈,直给判断
713,邮件一发，撕X必杀,小灵  半佛,2022-02-10 18:19,2022,https://mp.weixin.qq.com/s/0W09GcPCcVT9ck_nqq6OYQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220210_邮件一发，撕X必杀/邮件一发，撕X必杀.md,6231,151,3,4,100000,1947,61,630,29,7.769741085371203,0.5222672064777328,0.9111842105263158,0.025,0.6311614372469636,train,热点观点杂谈,对象加判断
1522,城际酒店怎么不讲道理啊？,半佛仙人,2025-11-28 16:32,2025,https://mp.weixin.qq.com/s/GXs77uDgRTAaIxmhoriFFQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251128_城际酒店怎么不讲道理啊？/城际酒店怎么不讲道理啊？.md,3925,162,9,5,100000,1168,1680,722,26,8.475422201958343,0.7959514170040486,0.5495495495495496,0.0,0.6301156216945691,train,消费品牌观察,反常识提问
1089,吉利汽车让中年人傻眼了,红袖  半佛,2023-07-14 15:52,2023,https://mp.weixin.qq.com/s/uW4WwiYk8NsvUEKPKL-uLw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230714_吉利汽车让中年人傻眼了/吉利汽车让中年人傻眼了.md,2658,69,11,4,100000,1517,226,499,198,8.103178207659768,0.6380566801619433,0.7967914438502673,0.0,0.6298081794366623,train,科技产业观察,情绪夸张判断
1300,小米双区洗衣机，让脏东西遭雷劈,苍羊 半佛,2024-11-12 18:52,2024,https://mp.weixin.qq.com/s/IiLkXxnUTtNe88SRKeC0qw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20241112_小米双区洗衣机，让脏东西遭雷劈/小米双区洗衣机，让脏东西遭雷劈.md,1435,58,6,1,100000,949,3553,145,71,8.499794129171015,0.8072874493927126,0.5302013422818792,0.0,0.6295785669646496,train,商业公司拆解,对象加判断
777,一个中年人后悔鸡娃，想要二胎,半佛仙人,2022-04-24 18:05,2022,https://mp.weixin.qq.com/s/EGoAOjsQPzamtcGaDbyFPg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220424_一个中年人后悔鸡娃，想要二胎/一个中年人后悔鸡娃，想要二胎.md,4771,160,3,8,100000,3109,36,930,16,7.768137987106974,0.5214574898785425,0.9078947368421053,0.025,0.6295647773279353,train,热点观点杂谈,对象加判断
650,莆田系的新财富密码是宠物医院,绿牙齿  半佛仙人,2021-12-05 19:41,2021,https://mp.weixin.qq.com/s/wVAbaLDWMPqz65A0_Wwtkg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211205_莆田系的新财富密码是宠物医院/莆田系的新财富密码是宠物医院.md,2892,118,3,5,100000,2194,31,942,25,7.6672571749637495,0.4728744939271255,0.9108527131782945,0.05,0.6288794212723221,train,热点观点杂谈,直给判断
1503,波司登，我劝你别太离谱！,半佛仙人,2025-10-29 18:12,2025,https://mp.weixin.qq.com/s/iPQsz5RqdzajWsgchHwxpw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251029_波司登，我劝你别太离谱！/波司登，我劝你别太离谱！.md,2505,103,9,4,100000,1215,1678,770,17,8.471133767874134,0.794331983805668,0.545045045045045,0.0,0.6276483568588832,train,热点观点杂谈,情绪夸张判断
805,聪明人不适合当老师,半佛仙人,2022-05-24 18:14,2022,https://mp.weixin.qq.com/s/vlqpGsTkmchmDLthMbRGLA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220524_聪明人不适合当老师/聪明人不适合当老师.md,2063,71,3,4,100000,2136,50,595,48,7.762888466345015,0.5198380566801619,0.9046052631578947,0.025,0.6275227732793521,train,热点观点杂谈,直给判断
629,只要活着，就逃不过海天酱油,半佛仙人,2021-11-12 13:13,2021,https://mp.weixin.qq.com/s/SfBpLwu-ISr_Tz-otthVcg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211112_只要活着，就逃不过海天酱油/只要活着，就逃不过海天酱油.md,2544,92,4,3,100000,2152,32,709,41,7.665718655347496,0.4720647773279352,0.9069767441860465,0.05,0.6270774879954807,train,热点观点杂谈,对象加判断
1588,玩弄AI和龙虾，还得靠互联网黑话,半佛仙人,2026-03-11 00:04,2026,https://mp.weixin.qq.com/s/uAmjAWj9AY-jOWUs_4jO7Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260310_玩弄AI和龙虾，还得靠互联网黑话/玩弄AI和龙虾，还得靠互联网黑话.md,1248,30,5,1,100000,1190,1981,463,68,8.523823764235877,0.8153846153846154,0.509090909090909,0.0,0.6266433566433567,train,科技产业观察,对象加判断
1009,婚庆公司，能坑你多少钱？,多鱼  半佛,2023-02-12 18:39,2023,https://mp.weixin.qq.com/s/dSOCAaEfFLnKoqbournQsQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230212_婚庆公司，能坑你多少钱？/婚庆公司，能坑你多少钱？.md,6222,173,3,10,100000,1846,219,532,64,8.094835300271347,0.6356275303643725,0.7914438502673797,0.0,0.6266004892939878,train,热点观点杂谈,反常识提问
823,老板为啥总给能力不高的人升职,小灵  半佛,2022-06-13 18:43,2022,https://mp.weixin.qq.com/s/KKFIV-K34gpcyZWnbZvrWQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220613_老板为啥总给能力不高的人升职/老板为啥总给能力不高的人升职.md,5000,131,3,5,100000,1794,78,489,18,7.761741939138219,0.5190283400809717,0.9013157894736842,0.025,0.6259261133603239,train,社会心理吐槽,直给判断
1288,迈巴赫漏水，其实很合理,橙子  半佛,2024-10-14 17:31,2024,https://mp.weixin.qq.com/s/ZdmJX4h7JiOVswXnsX9-RQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20241014_迈巴赫漏水，其实很合理/迈巴赫漏水，其实很合理.md,1957,74,5,3,100000,1416,1788,273,75,8.493804221175054,0.8048582995951417,0.5234899328859061,0.0,0.625893541287395,train,热点观点杂谈,对象加判断
616,西方阴间乱不乱，河北农村说了算,半佛仙人,2021-10-29 19:22,2021,https://mp.weixin.qq.com/s/8CPUix9ogqdcpCQnTbFkHQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211029_西方阴间乱不乱，河北农村说了算/西方阴间乱不乱，河北农村说了算.md,4560,138,7,6,100000,3686,16,1194,26,7.664354838031448,0.47125506072874496,0.9031007751937985,0.05,0.6252755547186393,train,热点观点杂谈,对象加判断
1334,陈皮糖是我生活的安全词,绿牙齿  半佛,2025-01-21 20:00,2025,https://mp.weixin.qq.com/s/1XZD-zGwIcRw6BfU_syGfQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250121_陈皮糖是我生活的安全词/陈皮糖是我生活的安全词.md,1600,75,4,4,97000,1569,1408,355,58,8.462603346189502,0.7910931174089069,0.5405405405405406,0.0,0.624290403764088,train,热点观点杂谈,直给判断
867,对乐高的暴击，是中国积木打出来滴,半佛仙人,2022-08-03 19:04,2022,https://mp.weixin.qq.com/s/CxhBckzFd6YCzBsBOMQOcw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220803_对乐高的暴击，是中国积木打出来滴/对乐高的暴击，是中国积木打出来滴.md,9378,278,6,13,100000,1805,66,508,37,7.760542110705426,0.5174089068825911,0.8980263157894737,0.025,0.623884109311741,train,热点观点杂谈,对象加判断
1580,看到抢烟花箱子的大妈，我想起了垃圾女王,半佛仙人,2026-02-24 12:27,2026,https://mp.weixin.qq.com/s/DURW5Di0zryBymyVoFpf7Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260224_看到抢烟花箱子的大妈，我想起了垃圾女王/看到抢烟花箱子的大妈，我想起了垃圾女王.md,3117,97,4,4,100000,1233,2108,450,41,8.520553973822544,0.8145748987854251,0.5,0.0,0.6230161943319839,train,热点观点杂谈,对象加判断
1408,锦江之星酒店，哪里来的胆？,白团  半佛,2025-05-22 12:36,2025,https://mp.weixin.qq.com/s/T9hftqvhHpKnJls0S9wAMw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250522_锦江之星酒店，哪里来的胆？/锦江之星酒店，哪里来的胆？.md,1195,42,5,4,100000,1223,1891,256,70,8.461386318234693,0.7902834008097166,0.536036036036036,0.0,0.6222684830579568,train,消费品牌观察,反常识提问
1020,疯批塔斯汀，比疯狂星期四更疯狂,白团  半佛,2023-02-24 16:53,2023,https://mp.weixin.qq.com/s/qiIFeEkWs0OD5DQe1a_nZg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230224_疯批塔斯汀，比疯狂星期四更疯狂/疯批塔斯汀，比疯狂星期四更疯狂.md,4210,139,20,8,100000,1778,216,404,115,8.083521639289627,0.6299595141700405,0.786096256684492,0.0,0.6216114226330944,train,热点观点杂谈,情绪夸张判断
1268,《王者荣耀》应该抓紧联名《黑神话》,苍羊  半佛,2024-08-27 18:38,2024,https://mp.weixin.qq.com/s/W94b7SO6FnBPqvekuzf0kg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240827_《王者荣耀》应该抓紧联名《黑神话》/《王者荣耀》应该抓紧联名《黑神话》.md,1847,66,4,5,100000,1350,1988,211,79,8.485284276126517,0.8008097165991903,0.5167785234899329,0.0,0.6213178273510312,train,文娱产品拆解,直给判断
675,能量饮料，卷王的玩笑,绿牙齿  半佛,2021-12-31 12:40,2021,https://mp.weixin.qq.com/s/pBsJi-eHhFISh626GDhBwg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211231_能量饮料，卷王的玩笑/能量饮料，卷王的玩笑.md,12854,472,5,15,100000,1879,38,616,39,7.657105463306727,0.46639676113360323,0.8992248062015504,0.05,0.6212469007940244,train,热点观点杂谈,情绪夸张判断
742,孙宇晨大战FBI,小灵  半佛,2022-03-13 12:58,2022,https://mp.weixin.qq.com/s/TcGX8VjX88jWGywCzUJoyA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220313_孙宇晨大战FBI/孙宇晨大战FBI.md,3211,99,19,6,100000,1604,84,539,15,7.75319633580351,0.5141700404858299,0.8947368421052632,0.025,0.6209514170040485,train,热点观点杂谈,直给判断
1461,求求别问我股票了,半佛仙人,2025-08-21 12:13,2025,https://mp.weixin.qq.com/s/G8OChzAPMhRfhQcyjP8PjA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250821_求求别问我股票了/求求别问我股票了.md,1082,39,4,1,100000,1372,2140,237,23,8.459102595196038,0.7894736842105263,0.5315315315315315,0.0,0.6202465623518255,train,热点观点杂谈,直给判断
1574,送孩子留学毫无意义吗？,半佛仙人,2026-02-16 11:32,2026,https://mp.weixin.qq.com/s/z8ctzgFGJ4jgBscx3u2LKA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260216_送孩子留学毫无意义吗？/送孩子留学毫无意义吗？.md,2361,67,4,5,100000,1247,1929,421,62,8.514827888152334,0.8137651821862348,0.4909090909090909,0.0,0.619389032020611,train,社会心理吐槽,反常识提问
1055,塞尔达为什么成了游戏圈的神仙,青蒜  半佛,2023-05-14 17:32,2023,https://mp.weixin.qq.com/s/yiZCbM-dGHr1nv7RJmD4Zg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230514_塞尔达为什么成了游戏圈的神仙/塞尔达为什么成了游戏圈的神仙.md,17578,382,21,19,100000,1739,171,607,148,8.073025933471477,0.6291497975708502,0.7807486631016043,0.0,0.6192944207495291,train,文娱产品拆解,追问机制
1277,橘朵活的好，因为拿钱少,绿牙齿  半佛,2024-09-13 16:29,2024,https://mp.weixin.qq.com/s/DQeJwcj4JbfRqJcOFbk5nQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240913_橘朵活的好，因为拿钱少/橘朵活的好，因为拿钱少.md,1962,85,5,5,100000,1251,2140,289,42,8.484956970867241,0.8,0.5100671140939598,0.0,0.618523489932886,train,热点观点杂谈,对象加判断
907,学霸需要学厚脸皮,绿牙齿  半佛,2022-09-13 17:46,2022,https://mp.weixin.qq.com/s/hurXf3QPjhlm4r9jI1ucFA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220913_学霸需要学厚脸皮/学霸需要学厚脸皮.md,3365,117,3,5,100000,2153,49,552,39,7.742283401366132,0.5117408906882591,0.8914473684210527,0.025,0.618464068825911,train,热点观点杂谈,直给判断
1396,饿了么比想象中更狠,半佛仙人,2025-05-01 11:03,2025,https://mp.weixin.qq.com/s/bIXZQlxXH-lSxPVDZTmJbQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250501_饿了么比想象中更狠/饿了么比想象中更狠.md,1773,72,6,5,100000,973,2837,232,32,8.457523176492606,0.7878542510121458,0.527027027027027,0.0,0.6177792975161397,train,热点观点杂谈,直给判断
940,苹果的核心竞争力，是便宜,绿牙齿  半佛,2022-10-20 18:19,2022,https://mp.weixin.qq.com/s/tKvJ1oEgNhLIYRGu6GHGzw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20221020_苹果的核心竞争力，是便宜/苹果的核心竞争力，是便宜.md,3703,90,4,6,100000,1961,54,491,42,7.734698496495434,0.5101214574898786,0.8881578947368421,0.025,0.6164220647773281,train,热点观点杂谈,对象加判断
615,方便面的无间地狱,绿牙齿  半佛仙人,2021-10-28 20:06,2021,https://mp.weixin.qq.com/s/tuprBKkRC5m9H-cdwgfi0A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211028_方便面的无间地狱/方便面的无间地狱.md,10356,341,3,9,100000,3294,14,1014,73,7.639047968539582,0.4582995951417004,0.8953488372093024,0.05,0.6154368703511911,train,热点观点杂谈,直给判断
1591,京东AI智能家装出街，谁慌了,半佛仙人,2026-03-17 17:11,2026,https://mp.weixin.qq.com/s/vRO17WErbeY-WApdU8O7Ig,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260317_京东AI智能家装出街，谁慌了/京东AI智能家装出街，谁慌了.md,2951,117,10,7,100000,1013,2782,452,23,8.513255053207036,0.8113360323886639,0.4818181818181818,0.0,0.6148711814501288,train,商业公司拆解,对象加判断
1424,鸿蒙的成长路线，是穿越“微笑曲线”,半佛仙人,2025-06-21 21:23,2025,https://mp.weixin.qq.com/s/2SpePYnf0jEXKWj0sMOULg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250621_鸿蒙的成长路线，是穿越“微笑曲线”/鸿蒙的成长路线，是穿越“微笑曲线”.md,5397,226,6,8,100000,2266,1200,348,13,8.451268089569963,0.7854251012145749,0.5225225225225225,0.0,0.6148666885508991,train,科技产业观察,情绪夸张判断
834,裸辞一时爽，生活火葬场,小灵  半佛仙人,2022-06-25 19:17,2022,https://mp.weixin.qq.com/s/ND2iPJHQ8eGccDGdEdCo4Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220625_裸辞一时爽，生活火葬场/裸辞一时爽，生活火葬场.md,3329,92,3,7,100000,1798,66,472,24,7.731300456150058,0.5076923076923077,0.8848684210526315,0.025,0.6139347165991903,train,热点观点杂谈,对象加判断
1146,茉莉蜜茶要涨价？我的青春完蛋啦。,红袖 半佛,2023-11-03 15:01,2023,https://mp.weixin.qq.com/s/C19EXc-RCvijABF6ivW_kA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20231103_茉莉蜜茶要涨价？我的青春完蛋啦。/茉莉蜜茶要涨价？我的青春完蛋啦。.md,2019,56,16,3,80000,767,872,171,85,8.042826179493101,0.622672064777328,0.7754010695187166,0.0,0.6138600099590812,train,热点观点杂谈,反常识提问
481,躺平救不了内卷,半佛仙人,2021-05-29 20:31,2021,https://mp.weixin.qq.com/s/KSF9sirxvKpZGWWw_cWf6Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20210529_躺平救不了内卷/躺平救不了内卷.md,4324,143,4,6,100000,2402,19,1251,54,7.638195204472324,0.4574898785425101,0.8914728682170543,0.05,0.6136349370743497,train,热点观点杂谈,情绪夸张判断
1171,浪味仙的骚，没人逃得掉,苍羊  半佛,2024-01-05 18:48,2024,https://mp.weixin.qq.com/s/7YaFLnQso6EfI-kHQutilg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20240105_浪味仙的骚，没人逃得掉/浪味仙的骚，没人逃得掉.md,2139,82,14,4,100000,963,2472,217,105,8.472218514239582,0.7951417004048583,0.5033557046979866,0.0,0.6135024318669674,train,热点观点杂谈,对象加判断
1409,古茗的一元冰水，拿捏所有人,绿牙齿  半佛,2025-05-25 17:48,2025,https://mp.weixin.qq.com/s/46zZZzsjfwza7V9wotoHyw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20250525_古茗的一元冰水，拿捏所有人/古茗的一元冰水，拿捏所有人.md,1420,57,4,5,100000,1075,2643,251,20,8.44995992878272,0.7846153846153846,0.5180180180180181,0.0,0.6128447678447679,train,热点观点杂谈,对象加判断
937,海澜之家很聪明，别人也不傻,苍羊  半佛,2022-10-17 17:30,2022,https://mp.weixin.qq.com/s/D3UXsWA5BU7oTW6ny93OcQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20221017_海澜之家很聪明，别人也不傻/海澜之家很聪明，别人也不傻.md,8710,262,4,13,100000,1537,74,461,31,7.730302262870715,0.5068825910931174,0.881578947368421,0.025,0.612338056680162,train,热点观点杂谈,对象加判断
1590,盒马姜黄汁，自讨苦吃？,半佛仙人,2026-03-15 11:47,2026,https://mp.weixin.qq.com/s/kHhX-nC3okOWk6_Av0U8kQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20260315_盒马姜黄汁，自讨苦吃？/盒马姜黄汁，自讨苦吃？.md,2089,115,5,4,100000,1072,2234,385,70,8.510797705940222,0.8105263157894737,0.4727272727272727,0.0,0.611244019138756,train,商业公司拆解,反常识提问
1129,花西子的公关并不蠢,半佛仙人,2023-09-20 18:05,2023,https://mp.weixin.qq.com/s/GB1Oogfi1Rx8FAqzxgemOA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20230920_花西子的公关并不蠢/花西子的公关并不蠢.md,1132,28,6,1,100000,2541,73,573,775,8.033690864601589,0.620242914979757,0.7700534759358288,0.0,0.6106523198164064,train,热点观点杂谈,直给判断
750,洗衣液吃下了时代的红利,绿牙齿  半佛,2022-03-22 19:46,2022,https://mp.weixin.qq.com/s/r1ZNb7rib3lBj515ywhrOQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220322_洗衣液吃下了时代的红利/洗衣液吃下了时代的红利.md,15028,489,4,15,100000,1657,67,512,27,7.728383982965755,0.5052631578947369,0.8782894736842105,0.025,0.6102960526315789,train,热点观点杂谈,直给判断
1516,小红书电商奇袭，梆梆就两拳,半佛仙人,2025-11-20 17:04,2025,https://mp.weixin.qq.com/s/4Xq_nOFz5WurC397kOWWfA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20251120_小红书电商奇袭，梆梆就两拳/小红书电商奇袭，梆梆就两拳.md,4056,155,4,7,100000,1158,1629,669,16,8.43482788544853,0.7805668016194331,0.5135135135135135,0.0,0.6090414706204179,train,热点观点杂谈,对象加判断
592,《长津湖》的信仰战争,半佛仙人,2021-10-03 20:51,2021,https://mp.weixin.qq.com/s/A_4tKIp6gu3ZFyzzC4KBDw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20211003_《长津湖》的信仰战争/《长津湖》的信仰战争.md,2794,74,7,1,100000,4563,9,2188,17,7.625300961363178,0.45101214574898785,0.8875968992248062,0.05,0.6087155948906255,train,热点观点杂谈,直给判断
