idx,title,author,date,year,url,path,chars,paragraphs,images,sections,read,like,share,favorite,comment,raw_score,global_pct,year_pct,early_bonus,weighted_score,split,article_type,hook_type
753,摸鱼太骚，公司被刀,半佛仙人,2022-03-25 18:56,2022,https://mp.weixin.qq.com/s/Py2qgit24KGVx9OXmHZhLQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220325_摸鱼太骚，公司被刀/摸鱼太骚，公司被刀.md,4024,100,3,5,100000,1366,9,418,18,7.161276186102115,0.1708502024291498,0.27960526315789475,0.025,0.21682945344129553,interaction_bottom_50,热点观点杂谈,对象加判断
754,裤裆的守护神，经济的看门人,苍羊  半佛,2022-03-26 18:49,2022,https://mp.weixin.qq.com/s/avqiK2aJ35RT4qMXOaM73A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220326_裤裆的守护神，经济的看门人/裤裆的守护神，经济的看门人.md,12533,351,3,13,100000,1303,7,391,17,7.084330505637543,0.13036437246963561,0.20394736842105263,0.025,0.168081983805668,interaction_bottom_50,热点观点杂谈,对象加判断
755,国产品牌走向决赛,半佛仙人,2022-03-27 18:42,2022,https://mp.weixin.qq.com/s/Y1l-qHpCqWHV1EDVXo5yuA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220327_国产品牌走向决赛/国产品牌走向决赛.md,6682,155,5,6,100000,1251,11,387,15,7.168608433158409,0.17408906882591094,0.28618421052631576,0.025,0.22091346153846153,interaction_bottom_50,消费品牌观察,直给判断
756,一场关于背叛的游戏,半佛仙人,2022-03-29 22:20,2022,https://mp.weixin.qq.com/s/X15cQQJQX6j-noal83erAA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220329_一场关于背叛的游戏/一场关于背叛的游戏.md,3727,90,11,4,100000,1116,3,301,12,6.829991622379918,0.02834008097165992,0.029605263157894735,0.025,0.050948886639676116,interaction_bottom_50,文娱产品拆解,直给判断
757,老板朋友在我家抽烟,半佛仙人,2022-03-31 22:13,2022,https://mp.weixin.qq.com/s/B8egRTI-n2gmLGW5MqhasA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220331_老板朋友在我家抽烟/老板朋友在我家抽烟.md,4687,118,6,4,100000,1181,5,328,10,6.94570861823706,0.05748987854251012,0.05921052631578947,0.025,0.0773431174089069,interaction_bottom_50,社会心理吐槽,直给判断
758,龙虎武师，一代风流一代愁。,苍羊  半佛,2022-04-01 13:05,2022,https://mp.weixin.qq.com/s/TR7lg4jAB7l2u8x_qa7QRw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220401_龙虎武师，一代风流一代愁。/龙虎武师，一代风流一代愁。.md,12040,367,3,13,100000,1609,16,454,25,7.3587626820269305,0.30121457489878545,0.4967105263157895,0.025,0.36451670040485834,interaction_bottom_50,热点观点杂谈,对象加判断
759,茅台做电商，目标经销商,绿牙齿  半佛,2022-04-02 12:15,2022,https://mp.weixin.qq.com/s/cwjVXodBZ0R82sBOpKD09Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220402_茅台做电商，目标经销商/茅台做电商，目标经销商.md,2135,87,3,4,100000,1453,16,409,30,7.331664239453593,0.2785425101214575,0.4605263157894737,0.025,0.3393825910931174,interaction_bottom_50,热点观点杂谈,对象加判断
760,《月球陨落》，智商爆破,半佛仙人,2022-04-03 18:59,2022,https://mp.weixin.qq.com/s/0coworrNkk8QNqU94zyE-w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220403_《月球陨落》，智商爆破/《月球陨落》，智商爆破.md,3950,130,3,6,100000,1369,19,396,17,7.327014201779648,0.2761133603238866,0.45394736842105265,0.025,0.3357439271255061,interaction_bottom_50,热点观点杂谈,对象加判断
761,不耍猴的商家要么贵，要么死,半佛仙人,2022-04-04 18:50,2022,https://mp.weixin.qq.com/s/um4_QGZGNq2zyaPrfhYyXw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220404_不耍猴的商家要么贵，要么死/不耍猴的商家要么贵，要么死.md,3513,114,3,5,97000,1470,5,452,23,7.060722999871829,0.11983805668016194,0.18421052631578946,0.025,0.15538461538461537,interaction_bottom_50,热点观点杂谈,对象加判断
762,黑客帝国才是偶像的未来,半佛仙人,2022-04-05 18:04,2022,https://mp.weixin.qq.com/s/HwCe0Zj0WB1OBuyuR6uyCg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220405_黑客帝国才是偶像的未来/黑客帝国才是偶像的未来.md,3697,98,6,5,68000,1193,2,332,34,6.699047989204043,0.008906882591093117,0.009868421052631578,0.025,0.03335273279352227,interaction_bottom_50,热点观点杂谈,直给判断
763,解决难上天的问题，得用上天的办法,半佛仙人,2022-04-06 19:25,2022,https://mp.weixin.qq.com/s/O3tf3zRtN4CddophcPwaTA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220406_解决难上天的问题，得用上天的办法/解决难上天的问题，得用上天的办法.md,4584,130,6,6,100000,1254,16,361,15,7.2493473189221715,0.22105263157894736,0.3651315789473684,0.025,0.27437500000000004,interaction_bottom_50,热点观点杂谈,对象加判断
764,用心写的差评，凭什么删？,半佛仙人,2022-04-07 18:47,2022,https://mp.weixin.qq.com/s/QJ88H9xDaX5C25TgXtq06w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220407_用心写的差评，凭什么删？/用心写的差评，凭什么删？.md,4813,120,3,4,100000,1411,8,397,15,7.129298798209865,0.151417004048583,0.24013157894736842,0.025,0.1923254048582996,interaction_bottom_50,热点观点杂谈,反常识提问
765,啤酒背后的资本大逃杀,绿牙齿 半佛,2022-04-08 13:11,2022,https://mp.weixin.qq.com/s/pqdUKyGmknKXN1qmfFhLhw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220408_啤酒背后的资本大逃杀/啤酒背后的资本大逃杀.md,29869,834,3,31,100000,1451,52,452,33,7.630181928735407,0.45263157894736844,0.7861842105263158,0.025,0.5491118421052632,train,热点观点杂谈,追问机制
766,其实不是技术好，主要皮肤骚,半佛仙人,2022-04-09 19:08,2022,https://mp.weixin.qq.com/s/Bety3n1NEkuSFNA6hRzcZA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220409_其实不是技术好，主要皮肤骚/其实不是技术好，主要皮肤骚.md,4955,161,3,5,100000,1305,5,390,15,7.006648549598714,0.09473684210526316,0.1513157894736842,0.025,0.13006578947368422,interaction_bottom_50,热点观点杂谈,对象加判断
767,大厂为何一边裁人，一边招人？,半佛仙人,2022-04-10 19:34,2022,https://mp.weixin.qq.com/s/MMeI7Deg1ywQ08Agjy1NXg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220410_大厂为何一边裁人，一边招人？/大厂为何一边裁人，一边招人？.md,3769,101,3,4,100000,2216,42,732,15,7.694149000350203,0.4842105263157895,0.8388157894736842,0.025,0.5849013157894737,train,热点观点杂谈,反常识提问
768,为何大厂选择减人而不是降薪？,半佛仙人,2022-04-12 18:15,2022,https://mp.weixin.qq.com/s/zhWkdmMbJZA3EGxUbMzLPA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220412_为何大厂选择减人而不是降薪？/为何大厂选择减人而不是降薪？.md,4131,104,6,7,100000,2064,37,696,22,7.65859858087497,0.4680161943319838,0.805921052631579,0.025,0.5644812753036438,train,热点观点杂谈,反常识提问
769,肥皂除了捡，还能怎么卷？,绿牙齿  半佛,2022-04-13 19:04,2022,https://mp.weixin.qq.com/s/JF5vKUAyy6fjAuPM8n7eDg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220413_肥皂除了捡，还能怎么卷？/肥皂除了捡，还能怎么卷？.md,10862,379,4,13,99000,1601,22,451,18,7.413225583357443,0.34493927125506074,0.5888157894736842,0.025,0.4208021255060729,interaction_bottom_50,热点观点杂谈,反常识提问
770,会所的核心竞争力是厨师,半佛仙人,2022-04-16 18:50,2022,https://mp.weixin.qq.com/s/Mev4k42IWSmwpjocbW9WOA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220416_会所的核心竞争力是厨师/会所的核心竞争力是厨师.md,2781,89,3,4,100000,1426,21,395,35,7.395437798479122,0.3327935222672065,0.5625,0.025,0.4049114372469636,interaction_bottom_50,热点观点杂谈,直给判断
771,谭乔的蝴蝶，飞不过气球哥的沧海,小灵  半佛,2022-04-17 16:34,2022,https://mp.weixin.qq.com/s/hf68L5lAcwtN3uv0SG8TCw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220417_谭乔的蝴蝶，飞不过气球哥的沧海/谭乔的蝴蝶，飞不过气球哥的沧海.md,3828,116,9,4,100000,3014,3,913,35,7.239898784360595,0.21214574898785424,0.35526315789473684,0.025,0.26602226720647776,interaction_bottom_50,热点观点杂谈,对象加判断
772,人类如何成为辣椒的奴隶,橙子  半佛,2022-04-18 17:14,2022,https://mp.weixin.qq.com/s/iCGg49Z1NUf9WUFaKteOsQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220418_人类如何成为辣椒的奴隶/人类如何成为辣椒的奴隶.md,8347,242,3,8,100000,1582,24,477,24,7.4539204984019385,0.3668016194331984,0.625,0.025,0.44549089068825914,interaction_bottom_50,热点观点杂谈,直给判断
773,椰树招人，整活圈的活菩萨,小灵  半佛,2022-04-19 19:32,2022,https://mp.weixin.qq.com/s/jefzLUAa0k6d2TJB5jgZHQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220419_椰树招人，整活圈的活菩萨/椰树招人，整活圈的活菩萨.md,3441,108,12,4,100000,1566,8,449,23,7.1878905674389735,0.18380566801619433,0.3125,0.025,0.23546811740890689,interaction_bottom_50,热点观点杂谈,对象加判断
774,奢侈品割你，但LV心疼你,小灵 半佛,2022-04-20 18:59,2022,https://mp.weixin.qq.com/s/8wWFgC-jmRaeQZFQ_SXHUQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220420_奢侈品割你，但LV心疼你/奢侈品割你，但LV心疼你.md,3920,116,4,6,100000,2540,31,935,23,7.69910387341721,0.4882591093117409,0.8519736842105263,0.025,0.5917332995951418,train,热点观点杂谈,对象加判断
775,内卷再艰辛，也要推陈出新,半佛仙人,2022-04-21 20:25,2022,https://mp.weixin.qq.com/s/I7oL2xt9qElsbp6AF6TFQw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220421_内卷再艰辛，也要推陈出新/内卷再艰辛，也要推陈出新.md,3427,106,5,5,100000,1393,16,366,6,7.235645588824474,0.21052631578947367,0.34868421052631576,0.025,0.26282894736842105,interaction_bottom_50,热点观点杂谈,对象加判断
776,出版了一本书，发个大红包,半佛仙人,2022-04-23 17:56,2022,https://mp.weixin.qq.com/s/MVO6oe5C0beAGt2fY26mQg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220423_出版了一本书，发个大红包/出版了一本书，发个大红包.md,1521,40,7,1,100000,7092,10,1643,16,7.727866570986619,0.5044534412955466,0.875,0.025,0.6086993927125507,train,热点观点杂谈,对象加判断
777,一个中年人后悔鸡娃，想要二胎,半佛仙人,2022-04-24 18:05,2022,https://mp.weixin.qq.com/s/EGoAOjsQPzamtcGaDbyFPg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220424_一个中年人后悔鸡娃，想要二胎/一个中年人后悔鸡娃，想要二胎.md,4771,160,3,8,100000,3109,36,930,16,7.768137987106974,0.5214574898785425,0.9078947368421053,0.025,0.6295647773279353,train,热点观点杂谈,对象加判断
778,150碗熟肉与职业打假人的罗生门,小灵  半佛,2022-04-25 18:53,2022,https://mp.weixin.qq.com/s/qHmEK1K2GUalseI1rcDNOA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220425_150碗熟肉与职业打假人的罗生门/150碗熟肉与职业打假人的罗生门.md,4351,121,12,7,100000,2259,9,678,45,7.379447891617499,0.32064777327935223,0.5427631578947368,0.025,0.39132338056680166,interaction_bottom_50,热点观点杂谈,直给判断
779,绿了，就对了,半佛仙人,2022-04-26 18:33,2022,https://mp.weixin.qq.com/s/vzZPrAazPouiZgbhWeQxkw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220426_绿了，就对了/绿了，就对了.md,2707,93,6,4,100000,1594,6,395,12,7.08605109278917,0.1311740890688259,0.20723684210526316,0.025,0.16967864372469635,interaction_bottom_50,热点观点杂谈,对象加判断
780,口香糖的敌人，是全世界,绿牙齿  半佛,2022-04-27 19:01,2022,https://mp.weixin.qq.com/s/-uZ8ewp-1myLO3CzRzPKcg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220427_口香糖的敌人，是全世界/口香糖的敌人，是全世界.md,10867,400,8,13,100000,1627,20,434,21,7.401521634570342,0.334412955465587,0.569078947368421,0.025,0.40810475708502025,interaction_bottom_50,热点观点杂谈,对象加判断
781,咖喱如何征服亚洲,橙子 半佛,2022-04-28 19:58,2022,https://mp.weixin.qq.com/s/LeRcO8Yn68ft9qO7ichFWA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220428_咖喱如何征服亚洲/咖喱如何征服亚洲.md,9297,279,3,8,86000,1450,23,363,30,7.3526702388722205,0.2963562753036437,0.4868421052631579,0.025,0.35839068825910936,interaction_bottom_50,热点观点杂谈,直给判断
782,代糖抢了谁的饭碗,半佛仙人,2022-04-29 17:26,2022,https://mp.weixin.qq.com/s/7qU5057af1PwK7z9ry0gbA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220429_代糖抢了谁的饭碗/代糖抢了谁的饭碗.md,9619,224,48,6,100000,1889,19,533,35,7.4717590389428254,0.3765182186234818,0.6348684210526315,0.025,0.4542889676113361,interaction_bottom_50,热点观点杂谈,直给判断
783,什么才是真正的机械飞升,半佛仙人,2022-04-30 17:38,2022,https://mp.weixin.qq.com/s/SdtKsJHACPCx-aiC13eHjg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220430_什么才是真正的机械飞升/什么才是真正的机械飞升.md,4180,132,10,5,100000,1665,12,398,31,7.297492894598134,0.2534412955465587,0.41118421052631576,0.025,0.3083071862348178,interaction_bottom_50,热点观点杂谈,直给判断
784,撕X已死，小作文永生,半佛仙人,2022-05-02 17:46,2022,https://mp.weixin.qq.com/s/dxNAsMTsmSDSy6zBT9Rwng,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220502_撕X已死，小作文永生/撕X已死，小作文永生.md,4630,200,3,7,100000,1908,20,560,30,7.483913178860899,0.38461538461538464,0.6546052631578947,0.025,0.46565030364372473,interaction_bottom_50,热点观点杂谈,对象加判断
785,B站当爹，简单直接,半佛仙人,2022-05-03 18:54,2022,https://mp.weixin.qq.com/s/DVDdle3-J5LPG0Ha_Qt7ig,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220503_B站当爹，简单直接/B站当爹，简单直接.md,4629,185,3,8,100000,4182,46,1305,29,7.96429260607689,0.594331983805668,0.9671052631578947,0.025,0.6903694331983806,train,文娱产品拆解,对象加判断
786,失恋就该找情感博主,半佛仙人,2022-05-04 19:02,2022,https://mp.weixin.qq.com/s/kTqQp0NzMwg2gEgmlI01Pw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220504_失恋就该找情感博主/失恋就该找情感博主.md,2661,97,3,5,94000,1389,11,352,22,7.181784180290671,0.18218623481781376,0.3059210526315789,0.025,0.2322747975708502,interaction_bottom_50,热点观点杂谈,直给判断
787,电商不靠自己，直播也救不了你,半佛仙人,2022-05-05 19:37,2022,https://mp.weixin.qq.com/s/In2fNjsbqBAdZKVwBdESQw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220505_电商不靠自己，直播也救不了你/电商不靠自己，直播也救不了你.md,3778,125,3,6,100000,1513,11,402,17,7.2257939277579055,0.20728744939271254,0.33881578947368424,0.025,0.2575936234817814,interaction_bottom_50,热点观点杂谈,情绪夸张判断
788,过气新消费，如何自保？,半佛仙人,2022-05-06 20:13,2022,https://mp.weixin.qq.com/s/xq1lkikwKjFhk5b1k8n9eg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220506_过气新消费，如何自保？/过气新消费，如何自保？.md,4555,140,4,5,93000,1379,11,432,29,7.209947932536185,0.19757085020242915,0.32894736842105265,0.025,0.24879554655870445,interaction_bottom_50,消费品牌观察,反常识提问
789,长江首城，燃面更燃心,半佛仙人,2022-05-07 19:34,2022,https://mp.weixin.qq.com/s/xm8DNhs3DiveInLI2jG5cw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220507_长江首城，燃面更燃心/长江首城，燃面更燃心.md,5422,117,3,4,100000,1531,19,431,17,7.363403965404931,0.3068825910931174,0.5131578947368421,0.025,0.37339068825910937,interaction_bottom_50,热点观点杂谈,对象加判断
790,大厂员工被高薪宠坏了？,小灵  半佛,2022-05-08 18:25,2022,https://mp.weixin.qq.com/s/PwHQGF-DGPbn9isa7aLJ_Q,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220508_大厂员工被高薪宠坏了？/大厂员工被高薪宠坏了？.md,3531,90,3,6,100000,2036,11,565,25,7.352326663947174,0.29554655870445345,0.48355263157894735,0.025,0.356794028340081,interaction_bottom_50,热点观点杂谈,反常识提问
791,读书破万卷，装X如有神,半佛仙人,2022-05-09 18:41,2022,https://mp.weixin.qq.com/s/COO83xhseY3pWJMDw56RaA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220509_读书破万卷，装X如有神/读书破万卷，装X如有神.md,4112,110,9,7,100000,1692,16,468,25,7.37436019801512,0.31659919028340083,0.5328947368421053,0.025,0.38564271255060734,interaction_bottom_50,热点观点杂谈,对象加判断
792,罗永浩都夸他？,半佛仙人,2022-05-10 18:19,2022,https://mp.weixin.qq.com/s/jLw6RcWYaIPUOYDs06sfvw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220510_罗永浩都夸他？/罗永浩都夸他？.md,3977,131,7,5,100000,1254,4,342,12,6.9276301163117475,0.051821862348178135,0.05263157894736842,0.025,0.07192307692307692,interaction_bottom_50,热点观点杂谈,反常识提问
793,居家办公每五分钟抓拍一次人脸，根本不怕骂,小灵 半佛,2022-05-11 17:12,2022,https://mp.weixin.qq.com/s/exaPau743ZirMLM0u4e34w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220511_居家办公每五分钟抓拍一次人脸，根本不怕骂/居家办公每五分钟抓拍一次人脸，根本不怕骂.md,2338,58,5,4,100000,1966,5,522,33,7.175809657263659,0.17894736842105263,0.29605263157894735,0.025,0.2270394736842105,interaction_bottom_50,热点观点杂谈,对象加判断
794,虚拟偶像在大厂眼里一文不值,青蒜  半佛,2022-05-12 18:36,2022,https://mp.weixin.qq.com/s/On8uPD3gaKKes59DwfAu9g,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220512_虚拟偶像在大厂眼里一文不值/虚拟偶像在大厂眼里一文不值.md,4114,132,3,8,100000,2177,26,632,64,7.628793610805589,0.4518218623481781,0.7828947368421053,0.025,0.5475151821862349,train,热点观点杂谈,直给判断
795,你还有真心吗？,半佛仙人,2022-05-13 19:21,2022,https://mp.weixin.qq.com/s/aYyZyG5n2f8gKBnycRHXXg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220513_你还有真心吗？/你还有真心吗？.md,5350,122,3,9,100000,1469,8,426,15,7.1463958144341815,0.16032388663967612,0.2532894736842105,0.025,0.20182945344129555,interaction_bottom_50,热点观点杂谈,反常识提问
796,宜家还能撑多久？,苍羊  半佛,2022-05-15 17:33,2022,https://mp.weixin.qq.com/s/0fTtPAzUE37pdsIEES_Yjw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220515_宜家还能撑多久？/宜家还能撑多久？.md,8386,268,3,12,100000,1866,31,593,31,7.590958151383694,0.43157894736842106,0.743421052631579,0.025,0.5225657894736843,train,热点观点杂谈,反常识提问
797,老去的你该由谁保护？,半佛仙人,2022-05-16 18:43,2022,https://mp.weixin.qq.com/s/6nRUrXYpq7FYsP8-qqSUNw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220516_老去的你该由谁保护？/老去的你该由谁保护？.md,3720,116,5,5,100000,1779,13,492,21,7.334986946019613,0.28421052631578947,0.47039473684210525,0.025,0.34595394736842106,interaction_bottom_50,热点观点杂谈,反常识提问
798,咖啡师的残酷命运,红袖  半佛,2022-05-17 18:58,2022,https://mp.weixin.qq.com/s/Zd-XFEj-nB8pO7HS1eXw4w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220517_咖啡师的残酷命运/咖啡师的残酷命运.md,11496,389,3,11,100000,2016,160,718,50,8.05659755586507,0.6267206477732794,0.9802631578947368,0.025,0.7127884615384615,train,消费品牌观察,直给判断
799,不信谣言，老人们信什么？,半佛仙人,2022-05-18 18:41,2022,https://mp.weixin.qq.com/s/SXvS8nEgYI__9B0BAfovEQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220518_不信谣言，老人们信什么？/不信谣言，老人们信什么？.md,2990,96,3,5,97000,1504,14,414,11,7.252089577432521,0.22186234817813766,0.3684210526315789,0.025,0.2759716599190284,interaction_bottom_50,热点观点杂谈,反常识提问
800,奢侈品最有用的地方在于没用,小灵  半佛,2022-05-19 19:42,2022,https://mp.weixin.qq.com/s/_Mb52AEP-z9BM0PVjkbKeg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220519_奢侈品最有用的地方在于没用/奢侈品最有用的地方在于没用.md,3726,94,7,6,100000,1596,37,446,33,7.569468375399595,0.42267206477732794,0.7269736842105263,0.025,0.5119104251012147,train,热点观点杂谈,直给判断
801,赛博耳机如何拯救电子社畜,半佛仙人,2022-05-20 17:21,2022,https://mp.weixin.qq.com/s/J7YYjlJZH6RrfZH5TSHclQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220520_赛博耳机如何拯救电子社畜/赛博耳机如何拯救电子社畜.md,3340,111,5,5,100000,1380,4,331,12,6.948288643947654,0.058299595141700404,0.0625,0.025,0.07893977732793522,interaction_bottom_50,社会心理吐槽,情绪夸张判断
802,爱尔眼科是短视频的亲爹,绿牙齿  半佛,2022-05-21 18:33,2022,https://mp.weixin.qq.com/s/WRip0pXD6ZhUJGhPLU--5A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220521_爱尔眼科是短视频的亲爹/爱尔眼科是短视频的亲爹.md,9310,321,4,12,100000,1468,36,417,22,7.515664038975539,0.3991902834008097,0.6776315789473685,0.025,0.48172570850202434,train,热点观点杂谈,直给判断
803,米哈游成新恶霸了？,青蒜  半佛,2022-05-22 18:46,2022,https://mp.weixin.qq.com/s/IPSUuz7pc7P3mXCrIKCSxA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220522_米哈游成新恶霸了？/米哈游成新恶霸了？.md,3333,92,4,6,100000,1788,6,441,31,7.170775754210844,0.17651821862348177,0.2894736842105263,0.025,0.22340080971659917,interaction_bottom_50,热点观点杂谈,反常识提问
804,主播看不起舔狗,白团  半佛,2022-05-23 17:26,2022,https://mp.weixin.qq.com/s/4-WjAhf88-dVfp_SVWp88w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220523_主播看不起舔狗/主播看不起舔狗.md,3413,152,3,7,100000,2435,35,581,45,7.703014419141153,0.49230769230769234,0.8618421052631579,0.025,0.597413967611336,train,热点观点杂谈,直给判断
805,聪明人不适合当老师,半佛仙人,2022-05-24 18:14,2022,https://mp.weixin.qq.com/s/vlqpGsTkmchmDLthMbRGLA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220524_聪明人不适合当老师/聪明人不适合当老师.md,2063,71,3,4,100000,2136,50,595,48,7.762888466345015,0.5198380566801619,0.9046052631578947,0.025,0.6275227732793521,train,热点观点杂谈,直给判断
806,人类应该感谢鸭,半佛仙人,2022-05-26 18:34,2022,https://mp.weixin.qq.com/s/8gnDiEAKozXnPi8uKQ3fIQ,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220526_人类应该感谢鸭/人类应该感谢鸭.md,4200,98,5,4,100000,1349,5,330,16,7.00130475262773,0.09230769230769231,0.14144736842105263,0.025,0.12527580971659918,interaction_bottom_50,热点观点杂谈,直给判断
807,网文反盗版，反到你破产,半佛仙人,2022-05-27 17:06,2022,https://mp.weixin.qq.com/s/Xu5k_0fcy-724cLE2ZEj7w,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220527_网文反盗版，反到你破产/网文反盗版，反到你破产.md,5270,149,3,8,100000,1697,15,415,18,7.332266659984297,0.28016194331983807,0.46710526315789475,0.025,0.3425759109311741,interaction_bottom_50,热点观点杂谈,对象加判断
808,不懂心理咨询，怎么做好足疗？,半佛仙人,2022-05-28 18:10,2022,https://mp.weixin.qq.com/s/_sIl5lUq9H4sehmmZhKSJg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220528_不懂心理咨询，怎么做好足疗？/不懂心理咨询，怎么做好足疗？.md,3314,139,3,5,71000,1502,38,400,28,7.422113177351593,0.35303643724696354,0.6052631578947368,0.025,0.4310121457489879,interaction_bottom_50,热点观点杂谈,反常识提问
809,风投三十年，赌徒碎钞机,绿牙齿 半佛,2022-05-29 19:18,2022,https://mp.weixin.qq.com/s/zEF74qmKNuMivF3Xe1kcMg,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220529_风投三十年，赌徒碎钞机/风投三十年，赌徒碎钞机.md,21070,758,6,25,100000,1465,48,559,17,7.602367974129114,0.4421052631578947,0.7631578947368421,0.025,0.5352631578947369,train,热点观点杂谈,对象加判断
810,F1终究输给赛博朋克,橙子  半佛,2022-05-30 19:29,2022,https://mp.weixin.qq.com/s/KYBd7WZKItZi8wFclF0m9A,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220530_F1终究输给赛博朋克/F1终究输给赛博朋克.md,9169,259,3,6,70000,1294,8,348,18,6.9782944613713385,0.07530364372469636,0.09868421052631579,0.025,0.10095647773279351,interaction_bottom_50,热点观点杂谈,直给判断
811,隆胸，关于美丽的残酷内卷,苍羊  半佛,2022-05-31 19:39,2022,https://mp.weixin.qq.com/s/6EqVXuWhPRG5RkUXziMftw,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220531_隆胸，关于美丽的残酷内卷/隆胸，关于美丽的残酷内卷.md,12268,424,4,14,90000,1559,30,383,42,7.472382958352258,0.37732793522267205,0.6381578947368421,0.025,0.4558856275303644,interaction_bottom_50,热点观点杂谈,对象加判断
812,不会撒娇，怎么混职场？,半佛仙人,2022-06-01 17:29,2022,https://mp.weixin.qq.com/s/iF0OJu51WEn4qH0cpNbUXA,/Users/lixin/Documents/学习/重点学习公众号/半佛仙人/半佛仙人/20220601_不会撒娇，怎么混职场？/不会撒娇，怎么混职场？.md,2667,108,3,7,93000,1629,30,389,29,7.47838310123498,0.3813765182186235,0.6480263157894737,0.025,0.46156629554655876,interaction_bottom_50,社会心理吐槽,反常识提问
