split,date,year,account,author,editor,article_type,title,char_count,image_count,url,file,source_path
train,2020-06-05 11:30,2020,成都美食,桃子,桃子,单品深挖/资格味道稿,6月6号起！1折吃可以喝汤的麻辣牛杂火锅,3845,109,https://mp.weixin.qq.com/s/YvDeLqvU6z6zOzd5MShFyQ,20200605_6月6号起！1折吃可以喝汤的麻辣牛杂火锅.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200605_6月6号起！1折吃可以喝汤的麻辣牛杂火锅.md
train,2020-06-06 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,还想再去一次温江，苍蝇馆子老店太好吃了！,5051,182,https://mp.weixin.qq.com/s/MSD-qqO4axV6Th4-LQcasA,20200606_还想再去一次温江，苍蝇馆子老店太好吃了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200606_还想再去一次温江，苍蝇馆子老店太好吃了！.md
train,2020-06-09 11:30,2020,成都美食,路人一,路人一,测评指南/清单稿,星巴克、丽思卡尔顿、万达酒店…9家大牌粽子礼盒，我请了！,4647,120,https://mp.weixin.qq.com/s/--et7t6UxeMxShDwYjnoUw,20200609_星巴克、丽思卡尔顿、万达酒店…9家大牌粽子礼盒，我请了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200609_星巴克、丽思卡尔顿、万达酒店…9家大牌粽子礼盒，我请了！.md
train,2020-06-10 17:21,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,给这家店打过差评的人，老板请你免费吃！,3690,130,https://mp.weixin.qq.com/s/SLTJZaeiHUtdI8F-iM6ucA,20200610_给这家店打过差评的人，老板请你免费吃！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200610_给这家店打过差评的人，老板请你免费吃！.md
train,2020-06-12 11:30,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,奈雪请全成都人吃软欧包！全国第3家【秋月店】来了！,3872,96,https://mp.weixin.qq.com/s/N6JqT1vtdWQCbzLBRJedTA,20200612_奈雪请全成都人吃软欧包！全国第3家【秋月店】来了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200612_奈雪请全成都人吃软欧包！全国第3家【秋月店】来了！.md
train,2020-06-15 11:29,2020,成都美食,凯文啊,凯文,街区地图/城市记忆稿,春熙路玉林建设路，火爆的成都夜市回来了！,2891,131,https://mp.weixin.qq.com/s/wCcLvjnXsBYfJTSxebpEoQ,20200615_春熙路玉林建设路，火爆的成都夜市回来了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200615_春熙路玉林建设路，火爆的成都夜市回来了！.md
train,2020-06-16 11:30,2020,成都美食,初一啊,初一,单品深挖/资格味道稿,探鱼开挂了！！小龙虾烤鱼、小龙虾烤冷面来了,3067,107,https://mp.weixin.qq.com/s/kUAmMVFji_e4TP_UpgpRsA,20200616_探鱼开挂了！！小龙虾烤鱼、小龙虾烤冷面来了.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200616_探鱼开挂了！！小龙虾烤鱼、小龙虾烤冷面来了.md
train,2020-06-17 11:30,2020,成都美食,桃子,桃子,单品深挖/资格味道稿,大牌奶茶都宠爱的「蜜桃限定」，这次3倍快乐！,3962,86,https://mp.weixin.qq.com/s/5bCsx6MsvH3h8Gz5P9duFQ,20200617_大牌奶茶都宠爱的「蜜桃限定」，这次3倍快乐！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200617_大牌奶茶都宠爱的「蜜桃限定」，这次3倍快乐！.md
train,2020-06-18 11:30,2020,成都美食,桃子,桃子,人物老店/烟火故事稿,成都这个老板太夸张了！为了吃火锅竟然修了一座城,3187,100,https://mp.weixin.qq.com/s/dx6vh72sblvwaKIz_WTWXw,20200618_成都这个老板太夸张了！为了吃火锅竟然修了一座城.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200618_成都这个老板太夸张了！为了吃火锅竟然修了一座城.md
train,2020-06-19 11:30,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,专吃小龙虾的西门夜市又又又回来了！人均还是30多,3568,111,https://mp.weixin.qq.com/s/BZ2C4hb6uMWqHEiuW3qxtQ,20200619_专吃小龙虾的西门夜市又又又回来了！人均还是30多.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200619_专吃小龙虾的西门夜市又又又回来了！人均还是30多.md
train,2020-06-20 13:40,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,这家神店，端菜的孃孃恐怕比老板还有钱！,2594,74,https://mp.weixin.qq.com/s/nvIFAHSYsK-_42kt4CpH5A,20200620_这家神店，端菜的孃孃恐怕比老板还有钱！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200620_这家神店，端菜的孃孃恐怕比老板还有钱！.md
train,2020-06-23 11:30,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,火遍长沙、上过《天天向上》的长沙美食终于要开了！半价吃！！,2929,129,https://mp.weixin.qq.com/s/mZxI21O4KGxzT6RSs3yCLQ,20200623_火遍长沙、上过《天天向上》的长沙美食终于要开了！半价吃！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200623_火遍长沙、上过《天天向上》的长沙美食终于要开了！半价吃！！.md
train,2020-06-24 11:30,2020,成都美食,桃子,桃子,街区地图/城市记忆稿,这些网红奶茶店都来了，茶颜悦色还远吗？,3594,130,https://mp.weixin.qq.com/s/r0O8RVlQszgyG7bL0qrZ2A,20200624_这些网红奶茶店都来了，茶颜悦色还远吗？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200624_这些网红奶茶店都来了，茶颜悦色还远吗？.md
train,2020-06-25 11:30,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,龙泉又有新去处了！原来小红书热门打卡地就在这！,4286,151,https://mp.weixin.qq.com/s/VDttMGsErjzrvaiJ6dvvvQ,20200625_龙泉又有新去处了！原来小红书热门打卡地就在这！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200625_龙泉又有新去处了！原来小红书热门打卡地就在这！.md
train,2020-06-26 11:30,2020,成都美食,凯文啊,凯文,商家探店/活动稿,求求你们，不要再误会成都了！,1604,26,https://mp.weixin.qq.com/s/SWqhh10L648wmqohYLwkYg,20200626_求求你们，不要再误会成都了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200626_求求你们，不要再误会成都了！.md
train,2020-06-29 11:30,2020,成都美食,初一啊,初一,人物老店/烟火故事稿,【马路边边】被粉丝逼着卖螺丝粉和糖水了！,3245,128,https://mp.weixin.qq.com/s/94j9_BhcToY8dBSpclHxig,20200629_【马路边边】被粉丝逼着卖螺丝粉和糖水了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200629_【马路边边】被粉丝逼着卖螺丝粉和糖水了！.md
train,2020-06-30 11:30,2020,成都美食,凯文啊,凯文,人物老店/烟火故事稿,成都连开3家的『美颜奶茶』，太古里春熙路都有！,3291,119,https://mp.weixin.qq.com/s/rSMw_Txs3w3pIHnhIs4oKg,20200630_成都连开3家的『美颜奶茶』，太古里春熙路都有！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200630_成都连开3家的『美颜奶茶』，太古里春熙路都有！.md
train,2020-07-01 11:30,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,全是资格老店的【闽南小城】，打卡海岛看日落！,5014,174,https://mp.weixin.qq.com/s/VNYGT2Pbw1pdR_03R1zdOg,20200701_全是资格老店的【闽南小城】，打卡海岛看日落！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200701_全是资格老店的【闽南小城】，打卡海岛看日落！.md
train,2020-07-02 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,姐姐开的烤肉店来了！！还需要介绍吗？,3299,133,https://mp.weixin.qq.com/s/zTNsqxknYWHCiz7OnHgZrA,20200702_姐姐开的烤肉店来了！！还需要介绍吗？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200702_姐姐开的烤肉店来了！！还需要介绍吗？.md
train,2020-07-03 11:30,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,不是吧！开了七年的院坝小龙虾，连续7天打5折！！,3190,119,https://mp.weixin.qq.com/s/SIsKqYylRjIt1s4wHCRz0A,20200703_不是吧！开了七年的院坝小龙虾，连续7天打5折！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200703_不是吧！开了七年的院坝小龙虾，连续7天打5折！！.md
train,2020-07-06 11:00,2020,成都美食,初一啊,初一,单品深挖/资格味道稿,这店发【高考套餐】了，参加过的都有！,3217,99,https://mp.weixin.qq.com/s/yfP-BFvxjJKSp8d8iUYXOQ,20200706_这店发【高考套餐】了，参加过的都有！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200706_这店发【高考套餐】了，参加过的都有！.md
train,2020-07-07 11:28,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,这条街实在太有特色了！真怕你吃不习惯,3755,143,https://mp.weixin.qq.com/s/4QjIetkilUjpTSzleXTyOA,20200707_这条街实在太有特色了！真怕你吃不习惯.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200707_这条街实在太有特色了！真怕你吃不习惯.md
train,2020-07-08 11:30,2020,成都美食,初一啊,初一,测评指南/清单稿,编辑部私藏的「跨省外卖」清单，花200元快递费也要吃！,4649,152,https://mp.weixin.qq.com/s/MghFAOvoyQeu-HfES4ti7w,20200708_编辑部私藏的「跨省外卖」清单，花200元快递费也要吃！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200708_编辑部私藏的「跨省外卖」清单，花200元快递费也要吃！.md
train,2020-07-09 12:00,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,魔都「老牌日料自助」来成都了！又要往太古里跑了…,3565,163,https://mp.weixin.qq.com/s/y6JgjYr-UneHACG9Db3u3w,20200709_魔都「老牌日料自助」来成都了！又要往太古里跑了….md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200709_魔都「老牌日料自助」来成都了！又要往太古里跑了….md
train,2020-07-10 11:30,2020,成都美食,桃子啊,桃子,商家探店/活动稿,居然还有人不知道这个地方！人均40耍一整晚,3913,110,https://mp.weixin.qq.com/s/YHGn0TShrUfkNza1JfvZUw,20200710_居然还有人不知道这个地方！人均40耍一整晚.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200710_居然还有人不知道这个地方！人均40耍一整晚.md
train,2020-07-12 11:30,2020,成都美食,阿曾,阿曾,人物老店/烟火故事稿,在成都，一家苍蝇馆子可以让整个菜市场出圈！,3909,154,https://mp.weixin.qq.com/s/HypMSF45EpEwgDch02_FPg,20200712_在成都，一家苍蝇馆子可以让整个菜市场出圈！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200712_在成都，一家苍蝇馆子可以让整个菜市场出圈！.md
train,2020-07-13 11:32,2020,成都美食,凯文啊,凯文,人物老店/烟火故事稿,深圳，一座又鲜又甜的沿海城市。,6480,174,https://mp.weixin.qq.com/s/0vRJnr2EB0IZHlPAXk4Umg,20200713_深圳，一座又鲜又甜的沿海城市。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200713_深圳，一座又鲜又甜的沿海城市。.md
train,2020-07-14 14:02,2020,成都美食,桃子,桃子,测评指南/清单稿,上链接！蜀大侠也开直播了，我拿到了『全网超低价清单』,2874,87,https://mp.weixin.qq.com/s/7zeiOWm4zfNDmYGc0D_-aw,20200714_上链接！蜀大侠也开直播了，我拿到了『全网超低价清单』.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200714_上链接！蜀大侠也开直播了，我拿到了『全网超低价清单』.md
train,2020-07-15 11:30,2020,成都美食,凯文啊,凯文,街区地图/城市记忆稿,从贵州回来后，终于找到吃烙锅、喝酸汤的苍蝇馆子！,2676,83,https://mp.weixin.qq.com/s/9m7nrGMLMBdODXTv3e0tkw,20200715_从贵州回来后，终于找到吃烙锅、喝酸汤的苍蝇馆子！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200715_从贵州回来后，终于找到吃烙锅、喝酸汤的苍蝇馆子！.md
train,2020-07-16 11:30,2020,成都美食,阿曾阿,阿曾,测评指南/清单稿,陈艳红又上热门了？？？1314条评论！！,4328,151,https://mp.weixin.qq.com/s/s1bGIRc9FaKckKzsiONlkw,20200716_陈艳红又上热门了？？？1314条评论！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200716_陈艳红又上热门了？？？1314条评论！！.md
train,2020-07-17 11:30,2020,成都美食,初一啊,初一,单品深挖/资格味道稿,比脸盆还大的辣子鸡，1元/盆。,3262,127,https://mp.weixin.qq.com/s/NUKz1o-lMyWHHjEPpQQMFA,20200717_比脸盆还大的辣子鸡，1元_盆。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200717_比脸盆还大的辣子鸡，1元_盆。.md
train,2020-07-18 11:30,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,麦当劳可以【吸猫】了！免费续薯条也回归了！！,2335,85,https://mp.weixin.qq.com/s/zIg8h2IPyhYA4ntO9cUcCg,20200718_麦当劳可以【吸猫】了！免费续薯条也回归了！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200718_麦当劳可以【吸猫】了！免费续薯条也回归了！！.md
train,2020-07-19 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,大宜宾，该你拽！,2234,37,https://mp.weixin.qq.com/s/YMfL-7GOS-npbfyQyr66JQ,20200719_大宜宾，该你拽！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200719_大宜宾，该你拽！.md
train,2020-07-20 11:28,2020,成都美食,凯文啊,凯文,街区地图/城市记忆稿,成都唯①的新疆美食街关了！别急还有这些···,4243,121,https://mp.weixin.qq.com/s/1wzbXRRNlPY34g1aA-ETuQ,20200720_成都唯①的新疆美食街关了！别急还有这些···.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200720_成都唯①的新疆美食街关了！别急还有这些···.md
train,2020-07-21 11:30,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,“我发誓，这家绝对是成都最特别的烧烤店！”,3061,101,https://mp.weixin.qq.com/s/1Xc88UwIm6OS8iw-s7cP8Q,20200721_“我发誓，这家绝对是成都最特别的烧烤店！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200721_“我发誓，这家绝对是成都最特别的烧烤店！”.md
train,2020-07-23 12:21,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,集渔又又又上新了，竟然开始卖牛排了！,2719,87,https://mp.weixin.qq.com/s/b3yL1Vz8sT4rxpkQAAQpXA,20200723_集渔又又又上新了，竟然开始卖牛排了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200723_集渔又又又上新了，竟然开始卖牛排了！.md
train,2020-07-25 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,石人小区，西门美食宇宙的中心！,3306,162,https://mp.weixin.qq.com/s/BIKB3tWl73F_88tvGJsYGQ,20200725_石人小区，西门美食宇宙的中心！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200725_石人小区，西门美食宇宙的中心！.md
train,2020-07-27 11:30,2020,成都美食,阿曾,阿曾,测评指南/清单稿,小龙坎、大龙燚、蜀大侠…12家大牌火锅，我请了！,5213,141,https://mp.weixin.qq.com/s/jkpvPoe0wP89GSfPx83ZmA,20200727_小龙坎、大龙燚、蜀大侠…12家大牌火锅，我请了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200727_小龙坎、大龙燚、蜀大侠…12家大牌火锅，我请了！.md
train,2020-07-28 11:30,2020,成都美食,桃子,桃子,街区地图/城市记忆稿,东光小区，被遗忘的隐秘角落！,3799,141,https://mp.weixin.qq.com/s/LLWXMfaPj7S_4XHT4vmzWA,20200728_东光小区，被遗忘的隐秘角落！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200728_东光小区，被遗忘的隐秘角落！.md
train,2020-07-30 11:30,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,“不好意思哈，我们又卖完咯。”,1981,75,https://mp.weixin.qq.com/s/uKtlOfbiD991eqUIQhLJeA,20200730_“不好意思哈，我们又卖完咯。”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200730_“不好意思哈，我们又卖完咯。”.md
train,2020-07-31 11:30,2020,成都美食,初一啊,初一,人物老店/烟火故事稿,女生都喜欢的手帐奶茶来了，手帐不要钱！,3089,91,https://mp.weixin.qq.com/s/6iOT6GFE9DZRUairVPNBMQ,20200731_女生都喜欢的手帐奶茶来了，手帐不要钱！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200731_女生都喜欢的手帐奶茶来了，手帐不要钱！.md
train,2020-08-01 11:30,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,全球最大的室内滑雪场火了！但我更好奇那儿的酒店是啥样？,3476,158,https://mp.weixin.qq.com/s/y2pbrfWE6XurmZfZuWM1jw,20200801_全球最大的室内滑雪场火了！但我更好奇那儿的酒店是啥样？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200801_全球最大的室内滑雪场火了！但我更好奇那儿的酒店是啥样？.md
train,2020-08-03 11:30,2020,成都美食,桃子,桃子,测评指南/清单稿,8月【成都快闪店合集】，FENDI CAFFE、大白兔、小龙坎...一共8家！,4521,129,https://mp.weixin.qq.com/s/IKDK3IjJnEelopHZUC3qhA,20200803_8月【成都快闪店合集】，FENDI CAFFE、大白兔、小龙坎...一共8家！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200803_8月【成都快闪店合集】，FENDI CAFFE、大白兔、小龙坎...一共8家！.md
train,2020-08-04 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,吃完这8家云南菜，我想去那边定居了！,4822,161,https://mp.weixin.qq.com/s/V2uXOzMvhurcWaU3jzMLLw,20200804_吃完这8家云南菜，我想去那边定居了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200804_吃完这8家云南菜，我想去那边定居了！.md
train,2020-08-07 11:30,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,麦当劳内部曝出：要发2亿补贴，1元吃麦乐鸡！,3320,74,https://mp.weixin.qq.com/s/wlD121qksEup5iP2Bvtchw,20200807_麦当劳内部曝出：要发2亿补贴，1元吃麦乐鸡！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200807_麦当劳内部曝出：要发2亿补贴，1元吃麦乐鸡！.md
train,2020-08-08 11:30,2020,成都美食,初一啊,初一,测评指南/清单稿,“老板儿，你这店也太难找了嘛！”,2750,88,https://mp.weixin.qq.com/s/OTi5ndajtlIODPHKpl8i9Q,20200808_“老板儿，你这店也太难找了嘛！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200808_“老板儿，你这店也太难找了嘛！”.md
train,2020-08-09 11:30,2020,成都美食,凯文啊,凯文,测评指南/清单稿,在成都的东北人，原来都吃这些啊！,4820,120,https://mp.weixin.qq.com/s/4ytVDyMdAryi8LeyfJRiPQ,20200809_在成都的东北人，原来都吃这些啊！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200809_在成都的东北人，原来都吃这些啊！.md
train,2020-08-10 12:08,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,成都人有多喜欢吃辣？竟然为麻辣造了个节日！！,2919,104,https://mp.weixin.qq.com/s/qoQ5QdcUUX2pTVvrkNLF-Q,20200810_成都人有多喜欢吃辣？竟然为麻辣造了个节日！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200810_成都人有多喜欢吃辣？竟然为麻辣造了个节日！！.md
train,2020-08-11 11:30,2020,成都美食,初一啊,初一,单品深挖/资格味道稿,奈雪有嘻哈，快点来吃瓜！,3252,81,https://mp.weixin.qq.com/s/0xwG8JJ-8Wx5V0SAi9ms7w,20200811_奈雪有嘻哈，快点来吃瓜！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200811_奈雪有嘻哈，快点来吃瓜！.md
train,2020-08-12 11:30,2020,成都美食,阿曾,阿曾,街区地图/城市记忆稿,又上热搜？川大，不愧是你！！！,3716,135,https://mp.weixin.qq.com/s/z5Uh2rPPaJdAD82PbbQ2vA,20200812_又上热搜？川大，不愧是你！！！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200812_又上热搜？川大，不愧是你！！！.md
train,2020-08-14 12:20,2020,成都美食,阿曾阿,阿曾,测评指南/清单稿,娃哈哈开奶茶店了，王老吉卖火锅了！,3814,120,https://mp.weixin.qq.com/s/vvOlJxtXb9FO1z-4hLiJwg,20200814_娃哈哈开奶茶店了，王老吉卖火锅了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200814_娃哈哈开奶茶店了，王老吉卖火锅了！.md
train,2020-08-15 11:30,2020,成都美食,桃子,桃子,街区地图/城市记忆稿,“李孃，你们的电饭煲串串也太辣了嘛！”,2795,88,https://mp.weixin.qq.com/s/UtSFFbDn9qlx_a0L9GUTUA,20200815_“李孃，你们的电饭煲串串也太辣了嘛！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200815_“李孃，你们的电饭煲串串也太辣了嘛！”.md
train,2020-08-16 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,这样吃火锅，真的不贵吗？！,3310,124,https://mp.weixin.qq.com/s/mme3kwfVUBZ4vgG2eNpiJA,20200816_这样吃火锅，真的不贵吗？！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200816_这样吃火锅，真的不贵吗？！.md
train,2020-08-17 11:30,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,贵州菜都这么低调吗？吃完我再也不吹自己能吃辣了,5223,110,https://mp.weixin.qq.com/s/XVCwH1JS9EjBPtl-nDAeag,20200817_贵州菜都这么低调吗？吃完我再也不吹自己能吃辣了.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200817_贵州菜都这么低调吗？吃完我再也不吹自己能吃辣了.md
train,2020-08-18 11:30,2020,成都美食,桃子,桃子,街区地图/城市记忆稿,肖家河，一说老成都就懂了吧！,3892,139,https://mp.weixin.qq.com/s/xXNGztmeY6GGwWTCQpYvJQ,20200818_肖家河，一说老成都就懂了吧！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200818_肖家河，一说老成都就懂了吧！.md
train,2020-08-21 11:30,2020,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,花牌坊，是西门人忘不掉的青春！,3527,127,https://mp.weixin.qq.com/s/Z590HwXkcDoTdxruxmyxSg,20200821_花牌坊，是西门人忘不掉的青春！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200821_花牌坊，是西门人忘不掉的青春！.md
train,2020-08-22 12:02,2020,成都美食,凯文啊,凯文,街区地图/城市记忆稿,% ΔRΔBICΔ新店来了！成都的社区咖啡都太好逛了吧,3776,134,https://mp.weixin.qq.com/s/OHTXnkCoAu6o3KgIC1iLhQ,20200822_% ΔRΔBICΔ新店来了！成都的社区咖啡都太好逛了吧.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200822_% ΔRΔBICΔ新店来了！成都的社区咖啡都太好逛了吧.md
train,2020-08-23 11:30,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,“这道菜，恐怕就他们家敢做吧？！”,2372,80,https://mp.weixin.qq.com/s/C_FQjbt7Xzg3iT9KrlTtXQ,20200823_“这道菜，恐怕就他们家敢做吧？！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200823_“这道菜，恐怕就他们家敢做吧？！”.md
train,2020-08-24 11:30,2020,成都美食,初一啊,初一,单品深挖/资格味道稿,吃完这几家西安馆子，可以退掉高铁票了！,5874,132,https://mp.weixin.qq.com/s/OhigfR252lRHSx2WY79qtg,20200824_吃完这几家西安馆子，可以退掉高铁票了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200824_吃完这几家西安馆子，可以退掉高铁票了！.md
train,2020-08-25 11:30,2020,成都美食,凯文啊,凯文,测评指南/清单稿,711、盒马的网红零食，德芙出牛奶了？,3190,82,https://mp.weixin.qq.com/s/WRm7uFtudmOQNaTx1T9qZg,20200825_711、盒马的网红零食，德芙出牛奶了？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200825_711、盒马的网红零食，德芙出牛奶了？.md
train,2020-08-26 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,小关庙，不只是一碗羊肉汤那么简单！,3494,142,https://mp.weixin.qq.com/s/jz1a_vV6IQ7UIhE31rUsJg,20200826_小关庙，不只是一碗羊肉汤那么简单！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200826_小关庙，不只是一碗羊肉汤那么简单！.md
train,2020-08-27 11:30,2020,成都美食,桃子,桃子,街区地图/城市记忆稿,成都老西门的隐秘老楼，居然一整栋都在卖串串！,2809,128,https://mp.weixin.qq.com/s/SOsUHDPaiNDsXPQYJlCCzw,20200827_成都老西门的隐秘老楼，居然一整栋都在卖串串！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200827_成都老西门的隐秘老楼，居然一整栋都在卖串串！.md
train,2020-08-28 13:23,2020,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,广东来的9.9元比萨店，招牌居然是螺蛳粉比萨！,2648,123,https://mp.weixin.qq.com/s/hQTjDBP-vz1T5-eyCIRB1g,20200828_广东来的9.9元比萨店，招牌居然是螺蛳粉比萨！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200828_广东来的9.9元比萨店，招牌居然是螺蛳粉比萨！.md
train,2020-08-29 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,“够了够了不准再点咯，你们吃不完！”,2753,92,https://mp.weixin.qq.com/s/DM_yGNjPZfwzqE1RdokALQ,20200829_“够了够了不准再点咯，你们吃不完！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200829_“够了够了不准再点咯，你们吃不完！”.md
train,2020-08-30 11:30,2020,成都美食,桃子,桃子,街区地图/城市记忆稿,“抱歉，他才是重庆最火的串串吧！来成都了”,2666,114,https://mp.weixin.qq.com/s/r7qYG_PRdXpduO77AWmXBg,20200830_“抱歉，他才是重庆最火的串串吧！来成都了”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200830_“抱歉，他才是重庆最火的串串吧！来成都了”.md
train,2020-08-31 11:30,2020,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,成都这群爆眼珠子老头儿些，简直惹不起！,1585,32,https://mp.weixin.qq.com/s/tPGbMNUsYgdKFPXlD_N2NQ,20200831_成都这群爆眼珠子老头儿些，简直惹不起！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200831_成都这群爆眼珠子老头儿些，简直惹不起！.md
train,2020-09-01 11:30,2020,成都美食,初一啊,初一,街区地图/城市记忆稿,去贵州凯里吃了2天的酸汤、冰甜酒，真的太绝了！,7998,266,https://mp.weixin.qq.com/s/ll7ow0Ka4bEvNPnAas6F-w,20200901_去贵州凯里吃了2天的酸汤、冰甜酒，真的太绝了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200901_去贵州凯里吃了2天的酸汤、冰甜酒，真的太绝了！.md
train,2020-09-02 11:30,2020,成都美食,凯文啊,凯文,单品深挖/资格味道稿,“成都做牛油火锅烤鱼的，只有我们1家哈！”,3488,119,https://mp.weixin.qq.com/s/3GRWsz6-PGvy77QhAjtIXQ,20200902_“成都做牛油火锅烤鱼的，只有我们1家哈！”.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20200902_“成都做牛油火锅烤鱼的，只有我们1家哈！”.md
