file,title,author,date,type,chars,paragraphs,median_para,short_ratio,max_short_run,sections,images,read,like,share,fav,comment,interaction_score,train_holdout,source_stratum,url
20220804_「集能科技」完成新一轮融资，借新能源汽车下乡春风，加速拓展下沉市场｜早起看早期.md,「集能科技」完成新一轮融资，借新能源汽车下乡春风，加速拓展下沉市场｜早起看早期,Ben,2022-08-04,早起看早期/融资稿,1557,24,75.5,0.375,6,0,8,2489,8,2,5,0,2649,training,routine,https://mp.weixin.qq.com/s/V2TrKr7KxRaVFfPGPYeirg
20220805_A轮融资30亿元，上汽和阿里合资的智己汽车估值300亿｜早起看早期.md,A轮融资30亿元，上汽和阿里合资的智己汽车估值300亿｜早起看早期,李勤,2022-08-05,早起看早期/融资稿,1258,24,49.5,0.375,6,0,6,5830,8,2,4,0,5982,training,routine,https://mp.weixin.qq.com/s/vnEpd22IHVEGNp6meLulHA
20220806_湃晟芯完成千万级天使轮融资，聚焦车规级电源芯片｜早起看早期.md,湃晟芯完成千万级天使轮融资，聚焦车规级电源芯片｜早起看早期,李安琪 苏建勋,2022-08-06,早起看早期/融资稿,811,19,22,0.47368421052631576,6,0,7,2550,2,4,0,0,2650,training,routine,https://mp.weixin.qq.com/s/QHVTMzOCXgPwK83ZOneJZQ
20220806_英特尔给出20年最差财报，市值还被AMD超越丨焦点分析.md,英特尔给出20年最差财报，市值还被AMD超越丨焦点分析,袁斯来 苏建勋,2022-08-06,焦点分析/行业拆解,1824,36,49.0,0.25,3,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/iWz3yZsztloFJcyCujxdYg
20220808_YVR黄锋：所有的科技革命都伴随着交互革命，VR将是新一代「计算平台」｜36氪专访.md,YVR黄锋：所有的科技革命都伴随着交互革命，VR将是新一代「计算平台」｜36氪专访,张一弛、苏建勋,2022-08-08,专访/人物对话,3126,46,59.5,0.21739130434782608,3,0,9,2159,5,3,2,0,2285,training,routine,https://mp.weixin.qq.com/s/fAXrhiZR_a2TCAcyfkVn_Q
20220809_深耕双碳建筑细分赛道，「续翼建筑科技」想成为碳排放综合治理的数字化基础设施｜早起看早期.md,深耕双碳建筑细分赛道，「续翼建筑科技」想成为碳排放综合治理的数字化基础设施｜早起看早期,秦明 石亚琼,2022-08-09,早起看早期/融资稿,4044,67,60,0.22388059701492538,6,0,12,8508,5,9,2,0,8754,training,high-engagement,https://mp.weixin.qq.com/s/deYsKLvVgHJKEBSCQcjYrA
20220810_科技护肤品牌「YOUNGMAY样美」完成数千万元战略融资，投资方为上市公司若羽臣｜早起看早期.md,科技护肤品牌「YOUNGMAY样美」完成数千万元战略融资，投资方为上市公司若羽臣｜早起看早期,李小霞,2022-08-10,早起看早期/融资稿,1181,23,34,0.43478260869565216,6,0,9,3100,0,7,0,0,3240,training,routine,https://mp.weixin.qq.com/s/Otq-l2n45rhVUb0CCOm25g
20220812_谁该为小鹏P7致命车祸负责？.md,谁该为小鹏P7致命车祸负责？,李安琪 苏建勋,2022-08-12,综合商业观察,2562,47,53,0.2765957446808511,6,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/3AGCB57Q9scpmje2YUwhDw
20220814_愉悦资本刘二海：电动汽车引领碳中和变革，能源清洁催生投资新机会丨最前线.md,愉悦资本刘二海：电动汽车引领碳中和变革，能源清洁催生投资新机会丨最前线,彭苏平,2022-08-14,最前线/快讯分析,1589,22,86.0,0.22727272727272727,3,0,6,8442,7,0,6,0,8560,training,high-engagement,https://mp.weixin.qq.com/s/PhT_9i9a7lW7fG8x8DACFQ
20220815_京颐科技战略投资「信尚安」，基于物联网技术打造新一代智慧病房｜早起看早期.md,京颐科技战略投资「信尚安」，基于物联网技术打造新一代智慧病房｜早起看早期,顿雨婷,2022-08-15,早起看早期/融资稿,1365,22,58.0,0.36363636363636365,6,0,7,1596,1,2,0,0,1646,training,routine,https://mp.weixin.qq.com/s/5uZROcqVoshA5oa-alnxqw
20220816_云九资本牛凤轩：资本视角下的Web3全家桶、以及Web3语境下的元宇宙｜36氪专访.md,云九资本牛凤轩：资本视角下的Web3全家桶、以及Web3语境下的元宇宙｜36氪专访,Ben,2022-08-16,专访/人物对话,6319,79,79,0.08860759493670886,2,0,7,2207,6,14,6,0,2595,training,routine,https://mp.weixin.qq.com/s/faMNl8nEQDioj_12SMcAnA
20220816_减重减厚更减价，小米三星摩托齐发折叠屏｜产品观察.md,减重减厚更减价，小米三星摩托齐发折叠屏｜产品观察,邱晓芬 苏建勋,2022-08-16,趋势观察/研究报告,2385,41,64,0.3170731707317073,3,0,15,,,,,,,training,routine,https://mp.weixin.qq.com/s/DOsbh_A_Oy5RN67h4vy5ug
20220816_游戏ToB启示录，云计算时代游戏公司如何提升核心竞争力最前线｜最前线.md,游戏ToB启示录，云计算时代游戏公司如何提升核心竞争力最前线｜最前线,Ben,2022-08-16,最前线/快讯分析,2427,29,90,0.2413793103448276,2,0,10,1825,3,0,1,0,1863,training,routine,https://mp.weixin.qq.com/s/vBv3eo0WSRPEvMTdstLqKg
20220816_进一步加注早期投资，红杉推出「创业者第一课」YUÈ.md,进一步加注早期投资，红杉推出「创业者第一课」YUÈ,于丽丽,2022-08-16,综合商业观察,2331,36,62.0,0.19444444444444445,2,0,9,3661,7,8,1,0,3899,training,routine,https://mp.weixin.qq.com/s/kkt6fzoASI8RCzr7bUs9xg
20220817_对话完美日记黄锦峰：面对压力，我也想有人开导开导.md,对话完美日记黄锦峰：面对压力，我也想有人开导开导,李小霞 乔芊 杨轩,2022-08-17,专访/人物对话,4422,95,39,0.30526315789473685,5,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/kR9qKcaxM59ECb2Ev7o2ag
20220817_沐曦创始人陈维良：得数据中心者得天下｜36氪专访.md,沐曦创始人陈维良：得数据中心者得天下｜36氪专访,韦世玮,2022-08-17,专访/人物对话,4428,71,65,0.22535211267605634,3,0,13,,,,,,,training,routine,https://mp.weixin.qq.com/s/W63df5e4YmB8IgR_Yt_MSA
20220819_一站式家装SaaS平台「Eano」完成9000万元A轮融资，为北美装修市场提供高效数字化体验｜早起看早期.md,一站式家装SaaS平台「Eano」完成9000万元A轮融资，为北美装修市场提供高效数字化体验｜早起看早期,刘雨洁,2022-08-19,早起看早期/融资稿,2012,35,44,0.3142857142857143,6,0,8,6711,17,26,10,0,7481,training,high-engagement,https://mp.weixin.qq.com/s/LFaIGP0Qxs7sFvXeJ6sDgA
20220820_腾讯勒紧裤腰，视频号被迫出战｜Long China 50分析.md,腾讯勒紧裤腰，视频号被迫出战｜Long China 50分析,王毓婵 乔芊,2022-08-20,综合商业观察,1859,36,44.5,0.3055555555555556,3,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/44o56--ERZGLZrbGTYxd6A
20220822_获宝宝树复星母婴产业基金投资，「咿儿润」致力于研发母婴功效护肤产品｜早起看早期.md,获宝宝树复星母婴产业基金投资，「咿儿润」致力于研发母婴功效护肤产品｜早起看早期,姚兰,2022-08-22,早起看早期/融资稿,1576,23,35,0.391304347826087,6,0,10,2509,3,3,2,0,2615,training,routine,https://mp.weixin.qq.com/s/oCMocpiQm4RPKYpETHk1cg
20220823_以平台思路切入软件供应链安全领域，数澈软件Seal完成5300万元种子轮融资｜早起看早期.md,以平台思路切入软件供应链安全领域，数澈软件Seal完成5300万元种子轮融资｜早起看早期,真梓,2022-08-23,早起看早期/融资稿,1603,19,15,0.5263157894736842,6,0,6,2761,0,4,1,0,2849,training,routine,https://mp.weixin.qq.com/s/a3yGBgEaI23fpOtfYaMLnA
20220824_小鹏汽车前员工承认窃密苹果自动驾驶资料，公司回应无任何关联｜最前线.md,小鹏汽车前员工承认窃密苹果自动驾驶资料，公司回应无任何关联｜最前线,周倩,2022-08-24,最前线/快讯分析,1037,18,60.0,0.2222222222222222,2,0,7,7436,8,1,1,0,7544,training,high-engagement,https://mp.weixin.qq.com/s/YG4YWA8R9PqrTwwWzWW1LA
20220825_虚拟电厂方案商「兆瓦云」完成数千万元融资，由红杉种子、招商局创投联合投资丨早起看早期.md,虚拟电厂方案商「兆瓦云」完成数千万元融资，由红杉种子、招商局创投联合投资丨早起看早期,邱晓芬 苏建勋,2022-08-25,早起看早期/融资稿,1202,22,41.0,0.4090909090909091,6,0,7,5067,13,13,3,0,5481,training,routine,https://mp.weixin.qq.com/s/YWFMxqK5IrNEvBUcRM_32w
20220826_一年只卖28万台，消费级AR都在等苹果｜焦点分析.md,一年只卖28万台，消费级AR都在等苹果｜焦点分析,袁斯来 苏建勋,2022-08-26,焦点分析/行业拆解,1970,38,42.5,0.2631578947368421,3,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/lUMPwJhrNtycuBGo-Dk4oQ
20220826_基于影像融合技术布局非血管介入治疗，「卡本医疗」获数千万元Pre-A+轮融资丨早起看早期.md,基于影像融合技术布局非血管介入治疗，「卡本医疗」获数千万元Pre-A+轮融资丨早起看早期,顿雨婷,2022-08-26,早起看早期/融资稿,1892,25,70,0.4,6,0,7,2218,1,23,1,0,2696,training,routine,https://mp.weixin.qq.com/s/u__NzX_QL-PCyyREVbuoVQ
20220827_海外市场远水，难解泡泡玛特近渴｜焦点分析.md,海外市场远水，难解泡泡玛特近渴｜焦点分析,杨亚飞,2022-08-27,焦点分析/行业拆解,2633,43,65,0.2558139534883721,4,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/GeQt-NeYFtnz6PT1kneHSA
20220827_老虎基金创始人离世，我们不禁想起他在22年前的那个决定｜焦点分析.md,老虎基金创始人离世，我们不禁想起他在22年前的那个决定｜焦点分析,何丽芯,2022-08-27,焦点分析/行业拆解,2808,56,44.5,0.25,3,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/HtOKoEcaD0kf2wuAOgNRiA
20220828_电商主播，转型带货NFT｜焦点分析.md,电商主播，转型带货NFT｜焦点分析,周鑫雨 苏建勋,2022-08-28,焦点分析/行业拆解,2340,44,53.0,0.29545454545454547,5,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/V1ayDbNCD_KuNixc9e_w8A
20220829_专访赵国屏院士：用合成生物学解决真问题，科学入口处必须根绝犹豫.md,专访赵国屏院士：用合成生物学解决真问题，科学入口处必须根绝犹豫,海若镜,2022-08-29,专访/人物对话,8447,76,108.5,0.11842105263157894,2,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/55Zi5qbr6O3YtEC5iwEErg
20220829_大疆车载闯过量产关，能扭转车企的「自研风」吗？｜焦点分析.md,大疆车载闯过量产关，能扭转车企的「自研风」吗？｜焦点分析,李勤,2022-08-29,焦点分析/行业拆解,2350,40,64.5,0.2,3,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/7M-un2X7Eip33jnRnAfiWQ
20220829_芯驰将向宁德时代供应百万MCU芯片，年底出货量达300万片｜最前线.md,芯驰将向宁德时代供应百万MCU芯片，年底出货量达300万片｜最前线,李安琪 苏建勋,2022-08-29,最前线/快讯分析,1512,24,62.0,0.20833333333333334,3,0,8,3525,7,5,1,0,3703,training,routine,https://mp.weixin.qq.com/s/zHSGtErtenRpcFiWmL7nWg
20220830_专访蚂蚁集团副总裁韦韬：如今谈数据安全，我们在谈些什么？.md,专访蚂蚁集团副总裁韦韬：如今谈数据安全，我们在谈些什么？,真梓,2022-08-30,专访/人物对话,8364,93,82,0.10752688172043011,3,0,7,4822,9,28,6,0,5520,training,routine,https://mp.weixin.qq.com/s/6gsAxrpcv8u7Sq3-FnrfpQ
20220830_保费下滑、模式存疑，商业健康险如何走出困境？｜36氪新风向.md,保费下滑、模式存疑，商业健康险如何走出困境？｜36氪新风向,兰十一,2022-08-30,新风向/消费趋势,6382,84,71.0,0.10714285714285714,3,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/K18mLwzCBEuUJYjXtfbS1A
20220830_前华为软件副总裁谢炎加入理想汽车，推动自研芯片落地｜36氪独家.md,前华为软件副总裁谢炎加入理想汽车，推动自研芯片落地｜36氪独家,李勤,2022-08-30,综合商业观察,1710,26,77.5,0.23076923076923078,3,0,7,,,,,,,training,routine,https://mp.weixin.qq.com/s/EIM5W1gY5zHZDJ1_3iFDvg
20220830_可持续生活方式品牌「KOKOLU」完成pre-A轮融资，100%环保材料赋能家居生活｜早起看早期.md,可持续生活方式品牌「KOKOLU」完成pre-A轮融资，100%环保材料赋能家居生活｜早起看早期,周鑫雨 苏建勋,2022-08-30,早起看早期/融资稿,1039,20,15.0,0.55,6,0,8,4364,7,14,4,0,4746,training,routine,https://mp.weixin.qq.com/s/KpqKa8ayUiYRTDfrkxCilw
20220831_提供居家养老服务，「小羊养老」获数百万元种子投资｜早起看早期.md,提供居家养老服务，「小羊养老」获数百万元种子投资｜早起看早期,兰十一,2022-08-31,早起看早期/融资稿,1010,20,25.5,0.45,6,0,6,5249,10,20,11,0,5837,training,routine,https://mp.weixin.qq.com/s/KLNZYu1tdTOlJNXFWo4PnQ
20220831_祥峰投资夏志进：Micro LED可能是AR_VR终极解决方案，但成本降低需5年甚至更久的时间｜36氪专访.md,祥峰投资夏志进：Micro LED可能是AR\\VR终极解决方案，但成本降低需5年甚至更久的时间｜36氪专访,杨逍,2022-08-31,专访/人物对话,5363,88,54.5,0.20454545454545456,4,0,8,2136,5,4,0,0,2266,training,routine,https://mp.weixin.qq.com/s/GLbQZx0hNzCe8EtoMBqXqQ
20220901_云鲸智能阎乐：新品发布，J3小鲸灵背后的创新力｜36氪专访.md,云鲸智能阎乐：新品发布，J3小鲸灵背后的创新力｜36氪专访,杨逍,2022-09-01,专访/人物对话,3227,47,48,0.19148936170212766,3,0,8,4648,14,19,9,0,5240,training,routine,https://mp.weixin.qq.com/s/CflFYXGE0N70cbEzIoPIcw
20220901_拥有《魔域》《征服》等游戏IP的「网龙」，任命首位虚拟数字人CEO｜最前线.md,拥有《魔域》《征服》等游戏IP的「网龙」，任命首位虚拟数字人CEO｜最前线,周鑫雨 苏建勋,2022-09-01,最前线/快讯分析,897,16,46.5,0.375,4,0,8,5097,7,6,2,0,5303,training,routine,https://mp.weixin.qq.com/s/dsXN3nYIcHgzS8XtKl0MhQ
20220903_跨境厨电品牌「CIARRA」完成数千万人民币A轮融资，投资方为Skyline Ventures｜早起看早期.md,跨境厨电品牌「CIARRA」完成数千万人民币A轮融资，投资方为Skyline Ventures｜早起看早期,姚兰,2022-09-03,早起看早期/融资稿,865,20,22.0,0.5,6,0,7,4590,2,9,1,0,4798,training,routine,https://mp.weixin.qq.com/s/NHXfZGsTms8FQ7FnXl8Sgg
20220905_超快充卷起来了，但还难以替代燃油车丨焦点分析.md,超快充卷起来了，但还难以替代燃油车丨焦点分析,彭苏平 李勤,2022-09-05,焦点分析/行业拆解,2775,42,71.0,0.21428571428571427,4,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/mXmkg4ScoggPm90bUZAnyw
20220906_「毅镤科技」完成Pre-A轮融资，瞄准绿电市场，研发集成控制系统提升制氢效率｜早起看早期.md,「毅镤科技」完成Pre-A轮融资，瞄准绿电市场，研发集成控制系统提升制氢效率｜早起看早期,张麟,2022-09-06,早起看早期/融资稿,1436,23,58,0.43478260869565216,6,0,6,2677,4,13,1,0,2985,training,routine,https://mp.weixin.qq.com/s/oDiRFC5L3J9ffvuo0T9i8w
20220906_专访微创电生理孙毅勇：集采将加速国产替代，前提是产品要做好准备.md,专访微创电生理孙毅勇：集采将加速国产替代，前提是产品要做好准备,海若镜,2022-09-06,专访/人物对话,4895,67,67,0.14925373134328357,3,0,13,1540,11,1,10,0,1750,training,routine,https://mp.weixin.qq.com/s/RTrVX1G-YeqoutV7M8lvlQ
20220906_英伟达高端GPU遭禁，是坏消息也是好消息｜焦点分析.md,英伟达高端GPU遭禁，是坏消息也是好消息｜焦点分析,邱晓芬​ 苏建勋,2022-09-06,焦点分析/行业拆解,1968,33,69,0.24242424242424243,6,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/gzfNgxfjUbQTiKnpCA71fw
20220907_实惨新股诞生，「洪九果品」上市三日无交易｜最前线.md,实惨新股诞生，「洪九果品」上市三日无交易｜最前线,韦雯 彭孝秋,2022-09-07,最前线/快讯分析,694,15,21,0.4666666666666667,5,0,8,8699,7,1,8,1,8883,training,high-engagement,https://mp.weixin.qq.com/s/uo72ukP8qWvVl7zzUSDnFA
20220907_虚拟人专利布局：大厂吃肉，小厂喝汤｜焦点分析.md,虚拟人专利布局：大厂吃肉，小厂喝汤｜焦点分析,周鑫雨 苏建勋,2022-09-07,焦点分析/行业拆解,1949,30,66.5,0.3,6,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/QJWPVk5qZ78YqF3ph_0nWw
20220908_iPhone 14 更新不涨价，告别SIM卡和刘海屏，还有A16芯片和4800万像素摄像头｜全程回顾.md,iPhone 14 更新不涨价，告别SIM卡和刘海屏，还有A16芯片和4800万像素摄像头｜全程回顾,袁斯来,2022-09-08,综合商业观察,1795,25,51,0.24,2,0,8,,,,,,,training,routine,https://mp.weixin.qq.com/s/vyfpTEHWhk7AV_kdbIz_5A
20220908_大升级不加价，iPhone 14将对手甩得更远｜焦点分析.md,大升级不加价，iPhone 14将对手甩得更远｜焦点分析,袁斯来 苏建勋,2022-09-08,焦点分析/行业拆解,1860,41,45,0.2682926829268293,4,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/IEEAh469aVd4DQYlVfUtRg
20220908_让Meta每年损失100亿的APP隐私功能，却让苹果广告高歌猛进｜最前线.md,让Meta每年损失100亿的APP隐私功能，却让苹果广告高歌猛进｜最前线,张一弛 苏建勋,2022-09-08,最前线/快讯分析,873,20,44.0,0.35,3,0,11,4195,7,0,3,0,4289,training,routine,https://mp.weixin.qq.com/s/M69ZwbLuUMbXVEsHqpHsOQ
20220909_3亿欧元增持法国游戏公司育碧5.5%股份，腾讯游戏真金换市场丨最前线.md,3亿欧元增持法国游戏公司育碧5.5%股份，腾讯游戏真金换市场丨最前线,周鑫雨 苏建勋,2022-09-09,最前线/快讯分析,1009,17,57,0.35294117647058826,4,0,8,4265,9,1,2,0,4391,training,routine,https://mp.weixin.qq.com/s/g3ttfvB3ty-xS9J4PAQuHw
20220909_研发老年宠物干细胞治疗药物，「觅投克生物」获千万元天使轮融资｜早起看早期.md,研发老年宠物干细胞治疗药物，「觅投克生物」获千万元天使轮融资｜早起看早期,海若镜,2022-09-09,早起看早期/融资稿,1456,23,43,0.43478260869565216,6,0,7,2561,7,52,1,1,3709,training,routine,https://mp.weixin.qq.com/s/jJyewSDULnUIy8RH1aPi1Q
20220910_华为、苹果要「捅破天」，手机卫星通信到底是什么？.md,华为、苹果要「捅破天」，手机卫星通信到底是什么？,邱晓芬 苏建勋,2022-09-10,综合商业观察,2760,50,61.5,0.22,3,0,13,,,,,,,training,routine,https://mp.weixin.qq.com/s/ZuLO-a4Xau-ZAl8UG_pNxA
20220911_蔚来研发猛增，不容忽视的效率隐忧丨Long China 50 分析.md,蔚来研发猛增，不容忽视的效率隐忧丨Long China 50 分析,彭苏平,2022-09-11,综合商业观察,2469,36,71.0,0.19444444444444445,4,0,9,,,,,,,training,routine,https://mp.weixin.qq.com/s/u5wifhrT0cVkqwjmeyR0XA
20220912_B站与自己对弈：用户增长与收入增长可以一起实现吗？｜Long China 50分析.md,B站与自己对弈：用户增长与收入增长可以一起实现吗？｜Long China 50分析,王毓婵 乔芊,2022-09-12,综合商业观察,2100,43,40,0.27906976744186046,5,0,13,,,,,,,training,routine,https://mp.weixin.qq.com/s/ISypeuJBmFE6SYRYgHLx7g
20220913_对话《比较》杂质研究部主管陈永伟：不做Web3.0「布道者」，行业亟需「杀手锏」产品｜36氪专访.md,对话《比较》杂质研究部主管陈永伟：不做Web3.0「布道者」，行业亟需「杀手锏」产品｜36氪专访,周鑫雨,2022-09-13,专访/人物对话,2835,55,31,0.34545454545454546,4,0,12,1878,4,1,0,0,1938,training,routine,https://mp.weixin.qq.com/s/N_12Pn_OQgtzYajQFHLG0w
20220915_前完美世界副总裁崔铭：从游戏引擎到商业引擎｜36氪专访.md,前完美世界副总裁崔铭：从游戏引擎到商业引擎｜36氪专访,Ben,2022-09-15,专访/人物对话,8805,116,68.5,0.13793103448275862,2,0,10,2838,6,11,2,0,3134,training,routine,https://mp.weixin.qq.com/s/zBlzudVeYUccgFw1hGMrcg
20220917_格力入局「预制菜」，但董明珠不想当下一个罗敏丨焦点分析.md,格力入局「预制菜」，但董明珠不想当下一个罗敏丨焦点分析,袁斯来 苏建勋,2022-09-17,焦点分析/行业拆解,2066,41,52,0.24390243902439024,3,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/ki_wFmc015E6A24b1JuO8g
20220917_营销比游戏做得好，《羊了个羊》其实是「游戏界的拼多多」｜营销观察.md,营销比游戏做得好，《羊了个羊》其实是「游戏界的拼多多」｜营销观察,王毓蝉 乔芊,2022-09-17,趋势观察/研究报告,1876,35,52,0.2571428571428571,4,0,12,,,,,,,training,routine,https://mp.weixin.qq.com/s/UfBuArM5HBez3cMnxGxz8Q
20220919_英伟达又逼走一个车企，自研芯片箭在弦上｜焦点分析.md,英伟达又逼走一个车企，自研芯片箭在弦上｜焦点分析,李安琪 苏建勋,2022-09-19,焦点分析/行业拆解,2523,44,52.0,0.1590909090909091,3,0,10,,,,,,,training,routine,https://mp.weixin.qq.com/s/6Pa1O3oN5ZKwLbki5z1fUA
20220920_推出「AI+真人」在线私教课，「BodyPark型动公园」获数百万美元Pre-A轮融资｜早起看早期.md,推出「AI+真人」在线私教课，「BodyPark型动公园」获数百万美元Pre-A轮融资｜早起看早期,兰十一,2022-09-20,早起看早期/融资稿,1431,21,63,0.38095238095238093,6,0,7,3694,6,15,3,0,4078,training,routine,https://mp.weixin.qq.com/s/SSjEI-74jNmVHnjOQCW6zA
20220921_二线造车公司销量逆袭，但盈利难题待解丨焦点分析.md,二线造车公司销量逆袭，但盈利难题待解丨焦点分析,彭苏平 李勤,2022-09-21,焦点分析/行业拆解,2307,40,60.5,0.175,4,0,10,2167,1,0,1,0,2185,training,routine,https://mp.weixin.qq.com/s/Ce8mL1MCA-LtwH02luBUfA
20220922_下一代AI技术驱动大分子药物研发，「百奥几何」获千万美元天使轮融资｜早起看早期.md,下一代AI技术驱动大分子药物研发，「百奥几何」获千万美元天使轮融资｜早起看早期,顿雨婷,2022-09-22,早起看早期/融资稿,1678,23,97,0.34782608695652173,6,0,6,2330,1,9,2,0,2536,training,routine,https://mp.weixin.qq.com/s/fMr4Jw48_Irpymjyt59ztw
20220922_英伟达发布汽车大算力芯片Thor，性能达Orin8倍｜最前线.md,英伟达发布汽车大算力芯片Thor，性能达Orin8倍｜最前线,杨逍,2022-09-22,最前线/快讯分析,753,20,34.5,0.3,4,0,7,2707,6,6,3,0,2911,training,routine,https://mp.weixin.qq.com/s/PjZOtsjcZc47zyt_MXE4cQ
20220923_Fandom游戏行业报告：玩家对于NFT持有压倒性的负面看法｜最前线.md,Fandom游戏行业报告：玩家对于NFT持有压倒性的负面看法｜最前线,王毓婵,2022-09-23,最前线/快讯分析,2890,100,21.0,0.49,7,0,11,2292,5,3,1,0,2410,training,routine,https://mp.weixin.qq.com/s/W-6bSai02ETCf4nMyu4RqQ
20220923_「metal盲盒」获3000万元A轮融资，将可持续理念和生产端优势植入盲盒赛道｜早起看早期.md,「metal盲盒」获3000万元A轮融资，将可持续理念和生产端优势植入盲盒赛道｜早起看早期,任彩茹,2022-09-23,早起看早期/融资稿,1189,19,31,0.47368421052631576,6,0,6,2867,3,3,0,0,2957,training,routine,https://mp.weixin.qq.com/s/197jRweYw52swjp6Baf_pg
20220924_「弘福天」获百万级天使轮融资，打造数智化养老服务体系｜早起看早期.md,「弘福天」获百万级天使轮融资，打造数智化养老服务体系｜早起看早期,任彩茹,2022-09-24,早起看早期/融资稿,1176,19,28,0.47368421052631576,6,0,6,3109,8,4,1,0,3277,training,routine,https://mp.weixin.qq.com/s/W4lufzTUBqAsuYHWrHfPPA
20220926_「亿智电子」完成数亿元B轮融资，专注端侧通用算力AI SoC芯片研发｜早起看早期.md,「亿智电子」完成数亿元B轮融资，专注端侧通用算力AI SoC芯片研发｜早起看早期,杨逍,2022-09-26,早起看早期/融资稿,1576,30,40.0,0.36666666666666664,6,0,7,3664,7,7,4,0,3906,training,routine,https://mp.weixin.qq.com/s/lDZoxn7Tfiwjf1cmzyn4xA
20220926_对话「梦想绽放」科技CEO熊文：VR行业正在逐步过渡到VR+AR的MR时代｜36氪专访.md,对话「梦想绽放」科技CEO熊文：VR行业正在逐步过渡到VR+AR的MR时代｜36氪专访,周鑫雨 邱晓芬,2022-09-26,专访/人物对话,3351,59,49,0.2033898305084746,4,0,13,2405,7,2,6,0,2563,training,routine,https://mp.weixin.qq.com/s/0ert2GT2y_YGEJQXkcXMwQ
20220927_日本跨境支付平台TakeMe完成180万美元融资｜早起看早期.md,日本跨境支付平台TakeMe完成180万美元融资｜早起看早期,周倩 彭孝秋,2022-09-27,早起看早期/融资稿,1632,24,40.0,0.5,6,0,7,2615,4,11,0,0,2875,training,routine,https://mp.weixin.qq.com/s/ar81RZnSuRC3kgzY_227cw
20220927_迪士尼走进电商直播间，大中华区明年将推出大量新消费品｜营销观察.md,迪士尼走进电商直播间，大中华区明年将推出大量新消费品｜营销观察,王毓婵,2022-09-27,趋势观察/研究报告,1866,34,55.0,0.3235294117647059,2,0,14,3608,3,8,7,0,3854,training,routine,https://mp.weixin.qq.com/s/HfjvanutxgiKBGua9Fxl-A
20220928_高瓴全面进入种子投资：3年投他个100个.md,高瓴全面进入种子投资：3年投他个100个,徐牧心 刘旌,2022-09-28,综合商业观察,2420,48,39.5,0.20833333333333334,3,0,11,,,,,,,training,routine,https://mp.weixin.qq.com/s/S6__jWmoqLWMLkbBT5IcmQ
20220929_「玏芯科技」获两轮共数亿元融资，专注光电芯片研发｜早起看早期.md,「玏芯科技」获两轮共数亿元融资，专注光电芯片研发｜早起看早期,杨逍,2022-09-29,早起看早期/融资稿,1860,24,69.5,0.4166666666666667,6,0,6,2640,3,30,1,0,3278,training,routine,https://mp.weixin.qq.com/s/4_O6Vy6XPxioy7TmvxdLZQ
20220930_Retool、Webflow、Appsmith接连获得融资，低代码浪潮是否卷土重来？｜36氪专访.md,Retool、Webflow、Appsmith接连获得融资，低代码浪潮是否卷土重来？｜36氪专访,王与桐,2022-09-30,专访/人物对话,3702,62,39.5,0.22580645161290322,2,0,7,3734,10,26,5,0,4394,training,routine,https://mp.weixin.qq.com/s/meydrt_mKNtTrFjgap3SeQ
20220930_「MOON GROUND」完成数百万种子轮融资，以健康果蔬汁切入新式茶饮市场丨早起看早期.md,「MOON GROUND」完成数百万种子轮融资，以健康果蔬汁切入新式茶饮市场丨早起看早期,董柴玲,2022-09-30,早起看早期/融资稿,1286,27,30,0.48148148148148145,6,0,10,1958,5,3,1,0,2076,training,routine,https://mp.weixin.qq.com/s/m_edaGnhKV9WIN0OHGV5Kg
20220930_开出首家全球旗舰店，MAIA ACTIVE线下快跑｜最前线.md,开出首家全球旗舰店，MAIA ACTIVE线下快跑｜最前线,彭倩,2022-09-30,最前线/快讯分析,948,18,61.5,0.3333333333333333,4,0,8,2357,1,1,0,0,2387,training,routine,https://mp.weixin.qq.com/s/H4x9ePLNXZPcMm-i0Euwlw
20220930_永安行发售国内首款氢能自行车，售价12800元｜最前线.md,永安行发售国内首款氢能自行车，售价12800元｜最前线,张婧怡 苏建勋,2022-09-30,最前线/快讯分析,1097,16,72.0,0.375,3,0,8,5931,14,1,7,1,6177,training,routine,https://mp.weixin.qq.com/s/pFz3zuYj5e2oBLxVIDq82g
